0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Колдунья;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);5.937;79562;Bewitched;4.9;4.6;;;;;;;;;;"Принцесса Мононоке;Геркулес;Последний единорог;Алиса;Руслан и Людмила;Лабиринт;Финист — Ясный сокол;Каменный цветок;Экскалибур;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Чародейка;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Эрагон;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);6.027;103644;Eragon;5.1;4.1;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Гоголь. Начало;Фэнтези;Детектив;Мифологическое;Современное кино (2000–2020);6.205;945391;;5.8;0;;;;;;;;;;"Гоголь. Страшная месть;Таймлесс. Рубиновая книга;Красная Шапочка;47 ронинов;Унесенные призраками;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Тайна Келлс;Кубо. Легенда о самурае;Персей;Зимняя сказка;Красная черепаха;Форма воды;Тор;Жили-были;Хеллбой 2: Золотая армия;Зеркальная маска;Эпик;Мальчик с пальчик"
Персей;Фэнтези;Боевик (Экшен);Мифологическое;Современное кино (2000–2020);7.869;315858;;7.1;0;;;;;;;;;;"Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Гнев титанов;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Сошедшие с небес;Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Властелин Колец: Две крепости;Властелин колец: Две крепости;Берсерк. Золотой век: Фильм III. Сошествие;Хоббит: Битва пяти воинств"
Охотники на драконов;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);7.096;279157;Chasseurs de dragons;6.5;0;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец;Фантастические твари: Преступления Грин-де-Вальда"
Чародейка;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);5.96;1074378;Vildheks;4.8;0;;;;;;;;;;"Принцесса Мононоке;Геркулес;Последний единорог;Алиса;Руслан и Людмила;Лабиринт;Финист — Ясный сокол;Каменный цветок;Экскалибур;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Колдунья;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Таймлесс 2: Сапфировая книга;Фэнтези;Приключения;Эпическое;Новинки (2020–2025);6.531;805156;Saphirblau;6.1;0;;;;;;;;;;"Подземелья и драконы: Честь среди воров;Фантастические твари: Тайны Дамблдора;Таймлесс 3: Изумрудная книга;Подземелье драконов;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Небесный замок Лапута;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Бесконечная история"
Охота на монстра;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);6.587;859131;Zhuo yao ji;6.1;5.9;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Горец;Фэнтези;Боевик (Экшен);Эпическое;Классика (до 2000 года);7.5;;;;;;;;;;;;;;"Горец;Горец;Горец;Горец;Конан-разрушитель;Рыжая Соня;Горец 3: Последнее измерение;Горец 2: Оживление;Властелин Колец: Две крепости;Властелин колец: Две крепости;Стальной алхимик;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура"
Горец;Фэнтези;Боевик (Экшен);Эпическое;Классика (до 2000 года);7.5;;;;;;;;;;;;;;"Горец;Горец;Горец;Горец;Конан-разрушитель;Рыжая Соня;Горец 3: Последнее измерение;Горец 2: Оживление;Властелин Колец: Две крепости;Властелин колец: Две крепости;Стальной алхимик;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура"
Охота на монстра;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);6.587;859131;Zhuo yao ji;6.1;5.9;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Боги Египта;Фэнтези;Боевик (Экшен);Мифологическое;Современное кино (2000–2020);6.213;682886;Gods of Egypt;5.4;3.7;;;;;;;;;;"Персей;Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Гнев титанов;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Сошедшие с небес;Этерна. Часть первая;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Властелин Колец: Две крепости;Властелин колец: Две крепости;Берсерк. Золотой век: Фильм III. Сошествие;Хоббит: Битва пяти воинств"
Врата дракона;Фэнтези;Приключения;Эпическое;Классика (до 2000 года);5.703;535361;Long men fei jia;5.9;6;;;;;;;;;;"Небесный замок Лапута;Бесконечная история;Виллоу;Леди-ястреб;Сердце дракона;Кольцо Нибелунгов;Первый рыцарь;Принц Вэлиант;Конан-варвар;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль"
Конан-разрушитель;Фэнтези;Боевик (Экшен);Эпическое;Классика (до 2000 года);6.648;5445;Conan the Destroyer;5.9;4.5;;;;;;;;;;"Горец;Горец;Горец;Горец;Горец;Рыжая Соня;Горец 3: Последнее измерение;Горец 2: Оживление;Властелин Колец: Две крепости;Властелин колец: Две крепости;Стальной алхимик;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура"
Джек – убийца великанов;Фэнтези;Приключения;Мифологическое;Современное кино (2000–2020);2.357;722890;Jack the Giant Killer;2.2;0;;;;;;;;;;"Тайна Келлс;Кубо. Легенда о самурае;Путешествие на Запад;Эспен в королевстве троллей;Алиса в Зазеркалье;Братья Гримм;Король обезьян;Сторожевая застава;Вальгалла: Сага о викинге;Беовульф;Перси Джексон и похититель молний;Перси Джексон и Море чудовищ;Волшебник Земноморья;Школа Авалон;Рыцарь Камелота;Принцесса Мононоке;Геркулес;Наследство волшебника Бахрама;Алиса: Волнение;Последний единорог"
Сказка. Есть;Фэнтези;Семейный;Мифологическое;Новинки (2020–2025);1.43;445129;;1.3;0;;;;;;;;;;"Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Две сказки;Василиса прекрасная;Хранитель луны;Русалки;Магия зверя;Иван да Марья;Лавка чудес;Мой волк;Оз: Возвращение в Изумрудный Город;Унесенные призраками;Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама"
Сказка о золотом петушке;Фэнтези;Семейный;Мифологическое;Классика (до 2000 года);7.53;43815;;7.1;0;;;;;;;;;;"Волшебное кольцо;Волшебник страны Оз;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Горбун из Нотр Дама;Волшебная лампа Аладдина;Морозко;Король-олень;Волшебник Изумрудного города;Аладдин;Волшебная история;Аладдин и король разбойников;Возвращение Джафара;Три орешка для Золушки;Унесенные призраками;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила"
Сказки Гофмана;Фэнтези;Мелодрама;Мифологическое;Классика (до 2000 года);7.026;2000119;;6.4;0;;;;;;;;;;"Красавица и Чудовище;Снегурочка;Снегурка;Ослиная шкура;Красавец и чудовище;Zолушка;Зимняя сказка;Форма воды;Три тысячи лет желаний;Жили-были;Весенняя сказка;Вечная сказка;Чародей и Белая Змея;Пробуждающая совесть 2: Дар змеи;Практическая магия;Принцесса Мононоке;Волшебное кольцо;Обыкновенное чудо;Божественная комедия;Волшебник страны Оз"
Темный мир;Фэнтези;Ужасы;Темное;Современное кино (2000–2020);3.372;378145;Animals;3.8;0;;;;;;;;;;"Константин: повелитель тьмы;Вампиреныш;Темный мир: Равновесие;Чернокнижник;Сказка сказок;Лабиринт Фавна;Иллюзионист;Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Труп невесты;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Про Красную Шапочку;Страна фей;Константин: Повелитель тьмы;Другой мир;Малефисента;Джек и механическое сердце;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия"
Экскалибур;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);6.939;3488;Excalibur;7.3;7.1;;;;;;;;;;"Принцесса Мононоке;Геркулес;Последний единорог;Алиса;Руслан и Людмила;Лабиринт;Финист — Ясный сокол;Каменный цветок;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Колдунья;Чародейка;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Этерна. Часть первая;Фэнтези;Боевик (Экшен);Мифологическое;Новинки (2020–2025);6.139;4312912;;0;0;;;;;;;;;;"Сошедшие с небес;Восточный ветер 3: Наследие Оры;Вальгалла: Рагнарек;Персей;Тор;Хеллбой 2: Золотая армия;Король Артур;Волкодав;Битва титанов;Война богов: Бессмертные;Боги Египта;Гнев титанов;Горец 4: Конец игры;Раскрашенная кожа 2;Геракл: Начало легенды;Царь скорпионов 3: Книга мертвых;Стальной алхимик;Блич;Истребитель демонов: Поезд «Бесконечный»;Ведьмак. Кошмар волка"
Сказки юга;Фэнтези;Драма;Мифологическое;Новинки (2020–2025);5.413;78193;Southland Tales;5.3;4.9;;;;;;;;;;"Мастер и Маргарита;Божественная комедия;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Красная черепаха;Фауст;Ной;Девушка в лабиринте;Дьявол и Дэниэл Уэбстер;Гнездо дракона;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Сошедшие с небес;Две сказки;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Василиса прекрасная"
Гарри Поттер и Орден Феникса;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);7.847;48356;Harry Potter and the Order of the Phoenix;7.5;6.9;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец;Фантастические твари: Преступления Грин-де-Вальда"
Горец;Фэнтези;Боевик (Экшен);Эпическое;Классика (до 2000 года);7.5;;;;;;;;;;;;;;"Горец;Горец;Горец;Горец;Конан-разрушитель;Рыжая Соня;Горец 3: Последнее измерение;Горец 2: Оживление;Властелин Колец: Две крепости;Властелин колец: Две крепости;Стальной алхимик;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура"
Девушка из воды;Фэнтези;Семейный;Мифологическое;Современное кино (2000–2020);5.616;102250;Lady in the Water;5.5;4.3;;;;;;;;;;"Унесенные призраками;Зеркальная маска;Эпик;Мальчик с пальчик;Три богатыря и Шамаханская царица;Заколдованная Элла;Книга мастеров;Волшебное кольцо;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Волшебник страны Оз;Две сказки;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Василиса прекрасная;Горбун из Нотр Дама;Волшебная лампа Аладдина"
Подземелье драконов;Фэнтези;Приключения;Эпическое;Новинки (2020–2025);5.857;11109;Dungeons & Dragons;3.7;3.2;;;;;;;;;;"Подземелья и драконы: Честь среди воров;Таймлесс 2: Сапфировая книга;Фантастические твари: Тайны Дамблдора;Таймлесс 3: Изумрудная книга;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Небесный замок Лапута;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Бесконечная история"
Зеркальная маска;Фэнтези;Семейный;Мифологическое;Современное кино (2000–2020);7.105;48217;Mirrormask;6.7;5.8;;;;;;;;;;"Унесенные призраками;Эпик;Мальчик с пальчик;Три богатыря и Шамаханская царица;Заколдованная Элла;Девушка из воды;Книга мастеров;Волшебное кольцо;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Волшебник страны Оз;Две сказки;Золушка `80;Волшебная страна;Волшебник;Волшебный портрет;Василиса прекрасная;Горбун из Нотр Дама;Волшебная лампа Аладдина"
Горец 2: Оживление;Фэнтези;Боевик (Экшен);Эпическое;Классика (до 2000 года);6.009;13682;Highlander II: The Quickening;4.2;3;;;;;;;;;;"Горец;Горец;Горец;Горец;Горец;Конан-разрушитель;Рыжая Соня;Горец 3: Последнее измерение;Властелин Колец: Две крепости;Властелин колец: Две крепости;Стальной алхимик;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура"
Повелитель стихий;Фэнтези;Боевик (Экшен);Эпическое;Современное кино (2000–2020);5.23;417855;The Last Airbender;3.9;2.9;;;;;;;;;;"Властелин Колец: Две крепости;Властелин колец: Две крепости;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура;Царь скорпионов;Бахубали: Рождение легенды;Седьмой сын;Волкодав из рода Серых Псов;Царь скорпионов: Книга душ;Огонь и лед: Хроники драконов;Во имя короля: История осады подземелья;Царь скорпионов 2: Восхождение воина;Во имя короля 2"
Принцесса Мононоке;Фэнтези;Приключения;Мифологическое;Классика (до 2000 года);8.263;441;Mononoke-hime;8.3;8.1;;;;;;;;;;"Геркулес;Последний единорог;Алиса;Руслан и Людмила;Лабиринт;Финист — Ясный сокол;Каменный цветок;Экскалибур;На крючке;Илья Муромец и Соловей-Разбойник;Золотые рога;Кольца Альманзора;Колдунья;Чародейка;Садко;Тайна Келлс;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Кубо. Легенда о самурае"
Горец 3: Последнее измерение;Фэнтези;Боевик (Экшен);Эпическое;Классика (до 2000 года);5.9;5429;Highlander III: The Sorcerer;4.5;2.9;;;;;;;;;;"Горец;Горец;Горец;Горец;Горец;Конан-разрушитель;Рыжая Соня;Горец 2: Оживление;Властелин Колец: Две крепости;Властелин колец: Две крепости;Стальной алхимик;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура"
Алиса в Зазеркалье;Фэнтези;Приключения;Мифологическое;Современное кино (2000–2020);6.74;723988;Alice Through the Looking Glass;6.2;4.5;;;;;;;;;;"Тайна Келлс;Кубо. Легенда о самурае;Путешествие на Запад;Эспен в королевстве троллей;Братья Гримм;Король обезьян;Сторожевая застава;Вальгалла: Сага о викинге;Беовульф;Перси Джексон и похититель молний;Перси Джексон и Море чудовищ;Волшебник Земноморья;Школа Авалон;Рыцарь Камелота;Джек – убийца великанов;Принцесса Мононоке;Геркулес;Наследство волшебника Бахрама;Алиса: Волнение;Последний единорог"
Во имя короля 2;Фэнтези;Боевик (Экшен);Эпическое;Современное кино (2000–2020);3.416;571289;In the Name of the King: Two Worlds;3.1;3.5;;;;;;;;;;"Властелин Колец: Две крепости;Властелин колец: Две крепости;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура;Царь скорпионов;Бахубали: Рождение легенды;Седьмой сын;Волкодав из рода Серых Псов;Царь скорпионов: Книга душ;Повелитель стихий;Огонь и лед: Хроники драконов;Во имя короля: История осады подземелья;Царь скорпионов 2: Восхождение воина"
Царь скорпионов 2: Восхождение воина;Фэнтези;Боевик (Экшен);Эпическое;Современное кино (2000–2020);4.413;395705;The Scorpion King 2: Rise of a Warrior;3.8;0;;;;;;;;;;"Властелин Колец: Две крепости;Властелин колец: Две крепости;Хоббит: Битва пяти воинств;Хоббит: Битва Пяти Воинств;Меч короля;Бахубали;Доктор Стрэндж;Наруто: Последний фильм;Бессмертные;Варкрафт;Меч короля Артура;Царь скорпионов;Бахубали: Рождение легенды;Седьмой сын;Волкодав из рода Серых Псов;Царь скорпионов: Книга душ;Повелитель стихий;Огонь и лед: Хроники драконов;Во имя короля: История осады подземелья;Во имя короля 2"
Белоснежка и охотник;Фэнтези;Боевик (Экшен);Темное;Современное кино (2000–2020);6.058;568550;Snow White and the Huntsman;6.1;5.5;;;;;;;;;;"Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Президент Линкольн: Охотник на вампиров;Другой мир: Войны крови;Академия вампиров;Атака Титанов. Фильм первый: Жестокий мир"
Ворон;Фэнтези;Боевик (Экшен);Темное;Классика (до 2000 года);6.301;441406;The Crow;4.7;4.3;;;;;;;;;;"Спаун;Блич;Истребитель демонов: Поезд «Бесконечный»;Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Ведьмак. Кошмар волка;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм"
Берсерк: Золотой век. Фильм II. Битва за Долдрей;Фэнтези;Боевик (Экшен);Темное;Современное кино (2000–2020);7.654;675788;Berserk Ogon Jidai-hen II: Doldrey Koryaku;7.7;0;;;;;;;;;;"Берсерк. Золотой век: Фильм III. Сошествие;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Президент Линкольн: Охотник на вампиров;Другой мир: Войны крови;Академия вампиров;Атака Титанов. Фильм первый: Жестокий мир"
Дьявол и Дэниэл Уэбстер;Фэнтези;Драма;Мифологическое;Классика (до 2000 года);6.427;9861;Shortcut to Happiness;5.4;3.3;;;;;;;;;;"Божественная комедия;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Красная черепаха;Мастер и Маргарита;Фауст;Ной;Девушка в лабиринте;Сказки юга;Эдвард руки-ножницы;Куда приводят мечты;Принцесса Мононоке;Волшебное кольцо;Красавица и Чудовище;Обыкновенное чудо;Волшебник страны Оз;Золушка `80;Геркулес;Волшебная страна"
Другой мир;Фэнтези;Боевик (Экшен);Темное;Современное кино (2000–2020);7.56;8033;Underworld;7;4.7;;;;;;;;;;"Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Президент Линкольн: Охотник на вампиров;Другой мир: Войны крови;Академия вампиров;Атака Титанов. Фильм первый: Жестокий мир"
Фантастические твари: Преступления Грин-де-Вальда;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);6.711;843479;Fantastic Beasts: The Crimes of Grindelwald;6.5;5.3;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Ведьмак. Кошмар волка;Фэнтези;Боевик (Экшен);Темное;Новинки (2020–2025);6.853;1355036;The Witcher: Nightmare of the Wolf;7.2;7.1;;;;;;;;;;"Блич;Истребитель демонов: Поезд «Бесконечный»;Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей;Ведьмак;Берсерк. Золотой век: Фильм I. Бехерит Властителя;Константин: Повелитель тьмы;Другой мир;Хеллбой: Герой из пекла;Хеллбой II: Золотая армия;Тор 2: Царство тьмы;Ван Хельсинг;Малефисента: Владычица тьмы;Другой мир: Восстание ликанов;Охотники на ведьм;Соломон Кейн;Белоснежка и охотник 2;Последний охотник на ведьм;Белоснежка и охотник;Спаун"
Мастер и Маргарита;Фэнтези;Драма;Мифологическое;Новинки (2020–2025);7.617;1115471;;7.1;0;;;;;;;;;;"Сказки юга;Божественная комедия;Сказание о принцессе Кагуя;Крупная рыба;Сказка странствий;Красная черепаха;Фауст;Ной;Девушка в лабиринте;Дьявол и Дэниэл Уэбстер;Гнездо дракона;Вовка в Тридевятом царстве;Заколдованный мальчик;Волшебная сила;Сошедшие с небес;Две сказки;Наследство волшебника Бахрама;Алиса: Волнение;Мальчик и птица;Василиса прекрасная"
Леди-ястреб;Фэнтези;Приключения;Эпическое;Классика (до 2000 года);7.541;9290;Ladyhawke;6.9;5.8;;;;;;;;;;"Небесный замок Лапута;Бесконечная история;Виллоу;Сердце дракона;Кольцо Нибелунгов;Первый рыцарь;Врата дракона;Принц Вэлиант;Конан-варвар;Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль"
Дары смерти;Фэнтези;Приключения;Эпическое;Современное кино (2000–2020);5.832;929056;The Devil's Candy;6.3;7.7;;;;;;;;;;"Властелин Колец: Возвращение Короля;Властелин Колец: Братство Кольца;Властелин колец: Возвращение короля;Властелин колец: Братство кольца;Ходячий замок;Гарри Поттер и узник Азкабана;Хоббит: Нежданное путешествие;Хоббит: Пустошь Смауга;Гарри Поттер и кубок огня;Гарри Поттер и Тайная Комната;Звездная пыль;Гарри Поттер и Принц-полукровка;Гарри Поттер и Принц-Полукровка;Гарри Поттер и Орден Феникса;Фантастические твари и где они обитают;Легенды ночных стражей;Охотники на драконов;Хроники Нарнии: Принц Каспиан;Хроники Нарнии: Покоритель Зари;Властелин колец"
Тайна дома с часами;Фэнтези;Семейный;Темное;Современное кино (2000–2020);6.002;652531;The House with a Clock in Its Walls;6.1;6;;;;;;;;;;"Малефисента;Дом странных детей мисс Перегрин;Кошмар перед Рождеством;Ведьмы;Унесенные призраками;Гарри Поттер и философский камень;Гарри Поттер и Тайная комната;Зеркальная маска;Эпик;Мальчик с пальчик;Три богатыря и Шамаханская царица;Заколдованная Элла;Чернильное сердце;Девушка из воды;Книга мастеров;Сказка сказок;Лабиринт Фавна;Иллюзионист;Берсерк. Золотой век: Фильм III. Сошествие;Берсерк: Золотой век. Фильм II. Битва за Долдрей"
