0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Подранки;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);8.15;43048;;7.6;0;;;;;;;;;;"На привязи у взлетной полосы;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок;Последний рубеж"
Подвиг Одессы;Военный;Драма;Боевые действия;Классика (до 2000 года);6.862;94293;;5.7;0;;;;;;;;;;"В бой идут одни «старики»;Спасти рядового Райана;Хроника пикирующего бомбардировщика;Горячий снег;Балтийское небо;Черный тюльпан;Спасительный рассвет;Потомок Чингисхана;Если враг не сдается...;Приказано уничтожить;Железный поток;1917;Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Дюнкерк;Жаворонок;Все остается людям;Звезда;Подольские курсанты"
Война;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);8.174;41431;;7.5;0;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами;Курск"
Спасительный рассвет;Военный;Драма;Боевые действия;Классика (до 2000 года);6.99;103726;Rescue Dawn;7.2;7.5;;;;;;;;;;"В бой идут одни «старики»;Спасти рядового Райана;Хроника пикирующего бомбардировщика;Горячий снег;Балтийское небо;Черный тюльпан;Потомок Чингисхана;Если враг не сдается...;Приказано уничтожить;Железный поток;Подвиг Одессы;1917;Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Дюнкерк;Жаворонок;Все остается людям;Звезда;Подольские курсанты"
Яма;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.931;700;The Hole;6.2;5.8;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами"
В тумане;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);6.591;1402889;Talchul: peurojekteu sailleonseu;5.4;5.2;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами"
Она носила желтую ленту;Военный;Исторический;Исторические реконструкции;Классика (до 2000 года);6.652;1373;She Wore a Yellow Ribbon;7.2;7.9;;;;;;;;;;"Битва за Москву;Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Караван смерти;День Д;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Август;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Кутузов;Восемнадцатый год;Их знали только в лицо;Варяг;Собибор"
Жди меня;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.776;45286;;7.3;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Восемь сотен;Военный;Исторический;Боевые действия;Новинки (2020–2025);6.838;1118110;Ba bai;6.7;6.7;;;;;;;;;;"Рядовой Чээрин;38-я параллель;Освобождение: Направление главного удара;Освобождение: Последний штурм;Освобождение: Битва за Берлин;Освобождение: Прорыв;Освобождение: Огненная дуга;Адмирал Ушаков;Битва у Красной скалы 2;Ватерлоо;Небесные ласточки;Небесные ласточки;Небесные ласточки;Небесные ласточки;Битва за Мен Рян;28 панфиловцев;Крепость: щитом и мечом;Патриот;Весна на Одере;Нормандия – Неман"
Против солнца;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);6.615;725149;Against the Sun;6.5;6.7;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами"
Тонкая красная линия;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.401;3983;The Thin Red Line;7.6;7.3;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Пленный;Военный;Боевик (Экшен);Личные драмы солдат;Новинки (2020–2025);6.315;409027;;5.8;0;;;;;;;;;;"Солдат Джейн;На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Разведчики;Красный Призрак;Ижорский батальон;Кандагар;1941. Крылья над Берлином"
Война Анны;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);6.89;963379;;6.8;0;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Они были солдатами;Курск"
Горячий снег;Военный;Драма;Боевые действия;Классика (до 2000 года);8.224;44582;;6.9;0;;;;;;;;;;"В бой идут одни «старики»;Спасти рядового Райана;Хроника пикирующего бомбардировщика;Балтийское небо;Черный тюльпан;Спасительный рассвет;Потомок Чингисхана;Если враг не сдается...;Приказано уничтожить;Железный поток;Подвиг Одессы;1917;Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Дюнкерк;Жаворонок;Все остается людям;Звезда;Подольские курсанты"
Большой побег;Военный;Приключения;Исторические реконструкции;Классика (до 2000 года);8.875;5265004;;0;0;;;;;;;;;;"Большая прогулка;Щит и меч;Битва за Москву;Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Тегеран-43;Она носила желтую ленту;Корпус генерала Шубникова;Караван смерти;День Д;Лето 1941 года;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Август"
Проверка на дорогах;Военный;Драма;Партизанские движения;Классика (до 2000 года);8.112;43332;;7.8;0;;;;;;;;;;"Иди и смотри;Никто не хотел умирать;В огне брода нет;Королек – птичка певчая;Шел четвертый год войны...;Фронт без флангов;Фронт в тылу врага;Долгие версты войны;Контрибуция;Гроза над Белой;Смерти вопреки;Сволочи;Мария. Спасти Москву;В бой идут одни «старики»;Спасти рядового Райана;Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате"
Варяг;Военный;Исторический;Исторические реконструкции;Современное кино (2000–2020);6.731;1313198;The Northman;7;7.7;;;;;;;;;;"Брестская крепость;Счастливого Рождества;Цветы войны;Август;Собибор;Перегон;Спасти Ленинград;Последняя надежда;Битва за Москву;Моонзунд;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Герои Шипки;Побег из Собибора;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Тора! Тора! Тора!;Кутузов;Восемнадцатый год;Их знали только в лицо;Она носила желтую ленту"
Живые и мертвые;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);8.539;45336;;7.7;0;;;;;;;;;;"Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами;Курск"
Спасибо деду за победу;Военный;Семейный;Личные драмы солдат;Новинки (2020–2025);7.398;1007492;;4.3;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;На западном фронте без перемен;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Снимки нашей планеты и письмена войны;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать"
Блокадный дневник;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);6.537;1346362;;6.4;0;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами"
Прощание славянки;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.239;94337;;6.8;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Тора! Тора! Тора!;Военный;Исторический;Исторические реконструкции;Классика (до 2000 года);7.444;10079;Tora! Tora! Tora!;7.5;6.1;;;;;;;;;;"Битва за Москву;Моонзунд;Герои Шипки;Побег из Собибора;Она носила желтую ленту;Караван смерти;День Д;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Август;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Кутузов;Восемнадцатый год;Их знали только в лицо;Варяг;Собибор"
Апокалипсис сегодня;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);8.145;354;Apocalypse Now;8.4;9.1;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат;Жди меня"
Мерзавец;Военный;Боевик (Экшен);Партизанские движения;Современное кино (2000–2020);7.393;46613;;7.3;0;;;;;;;;;;"Разведчики;Красный Призрак;Судьба диверсанта;Красный рассвет;Ю-571;13 часов: Тайные солдаты Бенгази;Бесславные ублюдки;Ярость;Повелитель бури;Надо мною солнце не садится;На пути в Берлин;Балканский рубеж;Завет;Перл Харбор;Точка обстрела;Т-34;Мидуэй;Слезы солнца;Атака на Перл-Харбор;В тылу врага"
Сердце мира;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.777;1049653;;6.7;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами"
Битва за Москву;Военный;Исторический;Исторические реконструкции;Классика (до 2000 года);8.604;46138;;7.3;0;;;;;;;;;;"Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Она носила желтую ленту;Караван смерти;День Д;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Август;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Кутузов;Восемнадцатый год;Их знали только в лицо;Варяг;Собибор"
Рассвет;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);4.712;1158743;;4.4;0;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок"
Солдат;Военный;Фантастика;Личные драмы солдат;Классика (до 2000 года);6.888;13328;Soldier;6;3.9;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Стрелец неприкаянный;Военный;Драма;Боевые действия;Новинки (2020–2025);7.216;41094;;6.8;0;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка;Прощаться не будем"
Одна война;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);6.728;432385;;6.3;0;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок"
Сын полка;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.604;44067;;6.5;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
Их знали только в лицо;Военный;Исторический;Исторические реконструкции;Новинки (2020–2025);6.967;42583;;7.1;0;;;;;;;;;;"Последняя надежда;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Кутузов;Восемнадцатый год;От Буга до Вислы;Крейсер;День победы;Битва за Москву;Брестская крепость;Счастливого Рождества;Цветы войны;Моонзунд;Герои Шипки;Побег из Собибора;Август;Тора! Тора! Тора!;Она носила желтую ленту;Варяг"
Флаги наших отцов;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);7.018;81290;Flags of Our Fathers;7.1;7.1;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест;Враг мой;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами;Курск"
Прощаться не будем;Военный;Драма;Боевые действия;Новинки (2020–2025);7.004;957910;;4.9;0;;;;;;;;;;"Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы;Огненный путь;Проверено — мин нет;Берег;Стрелец неприкаянный;Хрусталь;Иван;Размах крыльев;Родина ждет;Иван сын Амира;Точка;Трое;Сквозные ранения;Чайка"
Солдат Джейн;Военный;Боевик (Экшен);Личные драмы солдат;Классика (до 2000 года);7.244;2609;G.I. Jane;6;5.7;;;;;;;;;;"Пленный;Торпедоносцы;Военный ныряльщик;Крылья;Красный рассвет;Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война"
Бой после победы;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);7.111;46159;;6.8;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами;Слушать в отсеках"
Потомок Чингисхана;Военный;Драма;Боевые действия;Классика (до 2000 года);6.777;43178;;7;7.2;;;;;;;;;;"В бой идут одни «старики»;Спасти рядового Райана;Хроника пикирующего бомбардировщика;Горячий снег;Балтийское небо;Черный тюльпан;Спасительный рассвет;Если враг не сдается...;Приказано уничтожить;Железный поток;Подвиг Одессы;1917;Родина;Наступит завтра или нет?;Не забудь... станция Луговая;Дюнкерк;Жаворонок;Все остается людям;Звезда;Подольские курсанты"
Солдатский декамерон;Военный;Комедия;Личные драмы солдат;Современное кино (2000–2020);5.751;251966;;5.3;0;;;;;;;;;;"На войне как на войне;Военно-полевой роман;Пришел солдат с фронта;Военно-полевой госпиталь М.Э.Ш.;К-19;По соображениям совести;Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Письма с Иводзимы;Между небом и землей;Любка;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом;Железный крест"
Белый тигр;Военный;Фантастика;Боевые действия;Современное кино (2000–2020);5.849;573602;;6.1;0;;;;;;;;;;"1917;Ю-571;13 часов: Тайные солдаты Бенгази;Бесславные ублюдки;Дюнкерк;Битва у Красной скалы 2;Ярость;Битва за Севастополь;Повелитель бури;Звезда;Битва за Мен Рян;Надо мною солнце не садится;Уцелевший;На пути в Берлин;Враг у ворот;Мы были солдатами;Балканский рубеж;Завет;Снайпер;28 панфиловцев"
Брестская крепость;Военный;Исторический;Исторические реконструкции;Современное кино (2000–2020);8.127;436263;;7.4;0;;;;;;;;;;"Счастливого Рождества;Цветы войны;Август;Варяг;Собибор;Перегон;Спасти Ленинград;Последняя надежда;Битва за Москву;Моонзунд;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Герои Шипки;Побег из Собибора;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Тора! Тора! Тора!;Кутузов;Восемнадцатый год;Их знали только в лицо;Она носила желтую ленту"
Тихая застава;Военный;Драма;Боевые действия;Современное кино (2000–2020);6.832;501867;;6.6;0;;;;;;;;;;"1917;Дюнкерк;Звезда;Враг у ворот;Мы были солдатами;9 рота;Дорога на Берлин;Утомленные солнцем 2: Предстояние;В бой идут одни «старики»;Спасти рядового Райана;Родина;Наступит завтра или нет?;Хроника пикирующего бомбардировщика;Горячий снег;Не забудь... станция Луговая;Балтийское небо;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы"
Час истины;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.697;1238802;The Vanished;5.7;4.3;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами"
Грозовые ворота;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);8.241;252003;;7.2;0;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Марш-бросок;Последний рубеж"
Когда зацветет багульник;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);6.726;565756;;0;0;;;;;;;;;;"Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Старшина;Город воров;Солдатик;Молодой человек;Клятва;Я — русский солдат;Бой после победы;Шугалей;Домой дороги нет;Трубач;Приказ: Огонь не открывать;Сочинение ко Дню Победы;Между рядами"
У опасной черты;Военный;Боевик (Экшен);Боевые действия;Современное кино (2000–2020);6.393;25077;;5.8;0;;;;;;;;;;"Ю-571;13 часов: Тайные солдаты Бенгази;Бесславные ублюдки;Ярость;Повелитель бури;Надо мною солнце не садится;На пути в Берлин;Балканский рубеж;Завет;Перл Харбор;Точка обстрела;Т-34;Мидуэй;Слезы солнца;Атака на Перл-Харбор;В тылу врага;Десант;Август. Восьмого;Взрыватель;Черный ястреб"
Адмиралъ;Военный;Биографический;Личные драмы солдат;Современное кино (2000–2020);7.059;280938;;6.6;0;;;;;;;;;;"По соображениям совести;Любка;Битва за Севастополь;Уцелевший;Снайпер;Свободный штат Джонса;К-19;На войне как на войне;Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Письма с Иводзимы;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Афганский излом"
Личное дело майора Баранова;Военный;Детектив;Личные драмы солдат;Классика (до 2000 года);6.251;699681;;0;0;;;;;;;;;;"Тегеран-43;Корпус генерала Шубникова;Отдельное поручение;Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны"
Афганский излом;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);7.71;43422;;7;0;;;;;;;;;;"Живые и мертвые;Блокада;Вальс с Баширом;Война;Объединенная зона безопасности;Между небом и землей;Боевой конь;Крик тишины;Безродные звери;Свои;Железный крест;Враг мой;Флаги наших отцов;Время собирать камни;Морпехи;72 метра;Франц + Полина;Война Анны;Они были солдатами;Курск"
Двадцать дней без войны;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);8.075;44339;;7.7;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Империя Солнца;Пропавший без вести;Ваш сын и брат;Жди меня"
Эскадрилья «Лафайет»;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.353;103156;Flyboys;6.5;0;;;;;;;;;;"Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате;Апокалипсис сегодня;Подводная лодка;Они сражались за Родину;Красивые деревни красиво горят;Взвод;Цельнометаллическая оболочка;Офицеры;Джонни взял ружье;Иваново детство;Завтра была война;Великая иллюзия;Двадцать дней без войны;Империя Солнца;Пропавший без вести;Ваш сын и брат"
В огне брода нет;Военный;Драма;Партизанские движения;Классика (до 2000 года);7.721;45621;;7.4;0;;;;;;;;;;"Иди и смотри;Проверка на дорогах;Никто не хотел умирать;Королек – птичка певчая;Шел четвертый год войны...;Фронт без флангов;Фронт в тылу врага;Долгие версты войны;Контрибуция;Гроза над Белой;Смерти вопреки;Сволочи;Мария. Спасти Москву;В бой идут одни «старики»;Спасти рядового Райана;Летят журавли;А зори здесь тихие;Отец солдата;А зори здесь тихие...;Баллада о солдате"
По законам военного времени;Военный;Драма;Исторические реконструкции;Новинки (2020–2025);8.13;841046;;5.8;0;;;;;;;;;;"Лето 1941 года;Репортаж с линии огня;Родина;Наступит завтра или нет?;Возвращение на Родину;Помни имя свое;Мы смерти смотрели в лицо;Уроки фарси;На семи ветрах;На Западном фронте без перемен;Дорогой мой человек;Не забудь... станция Луговая;Жаворонок;Все остается людям;Старшина;Город воров;Подольские курсанты;Солдатик;Молодой человек;В лучах славы"
Тегеран-43;Военный;Детектив;Исторические реконструкции;Классика (до 2000 года);7.665;42224;;6.7;0;;;;;;;;;;"Корпус генерала Шубникова;Отдельное поручение;Личное дело майора Баранова;Большой побег;Битва за Москву;Большая прогулка;Моонзунд;Герои Шипки;Побег из Собибора;Тора! Тора! Тора!;Она носила желтую ленту;Караван смерти;День Д;В августе 44-го;Личный номер;Лето 1941 года;Последняя надежда;Брестская крепость;Счастливого Рождества;Цветы войны"
Дорога на Берлин;Военный;Драма;Боевые действия;Современное кино (2000–2020);6.48;843761;;6.5;0;;;;;;;;;;"1917;Дюнкерк;Звезда;Враг у ворот;Мы были солдатами;9 рота;Тихая застава;Утомленные солнцем 2: Предстояние;В бой идут одни «старики»;Спасти рядового Райана;Родина;Наступит завтра или нет?;Хроника пикирующего бомбардировщика;Горячий снег;Не забудь... станция Луговая;Балтийское небо;Жаворонок;Все остается людям;Подольские курсанты;В лучах славы"
Судьба диверсанта;Военный;Боевик (Экшен);Партизанские движения;Новинки (2020–2025);6.649;1274273;;4;0;;;;;;;;;;"Разведчики;Красный Призрак;Мерзавец;Красный рассвет;На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар"
Марш-бросок;Военный;Боевик (Экшен);Боевые действия;Новинки (2020–2025);7.236;41601;;5.9;0;;;;;;;;;;"На привязи у взлетной полосы;Подранки;Грозовые ворота;Кукушка;Шугалей 2;Небо;День патриота;Грейхаунд;Снайпер Саха;Битва;Шугалей 3;Приказ: Перейти границу;Форпост;Фронт за линией фронта;Ижорский батальон;Кандагар;1941. Крылья над Берлином;Внезапный удар;Днепровский рубеж;Последний рубеж"
Счастливого Рождества;Военный;Исторический;Исторические реконструкции;Современное кино (2000–2020);7.828;84052;Joyeux No?l;7.6;6.8;;;;;;;;;;"Брестская крепость;Цветы войны;Август;Варяг;Собибор;Перегон;Спасти Ленинград;Последняя надежда;Битва за Москву;Моонзунд;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Герои Шипки;Побег из Собибора;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Тора! Тора! Тора!;Кутузов;Восемнадцатый год;Их знали только в лицо;Она носила желтую ленту"
Собибор;Военный;Исторический;Исторические реконструкции;Современное кино (2000–2020);6.557;905031;;6.4;6.8;;;;;;;;;;"Брестская крепость;Счастливого Рождества;Цветы войны;Август;Варяг;Перегон;Спасти Ленинград;Последняя надежда;Битва за Москву;Моонзунд;Блокада: Фильм 2: Ленинградский метроном. Операция «Искра»;Блокада: Ленинградский метроном. Операция «Искра»;Герои Шипки;Побег из Собибора;Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан;Тора! Тора! Тора!;Кутузов;Восемнадцатый год;Их знали только в лицо;Она носила желтую ленту"
