
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1Маленькие женщины,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.9
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Ущерб,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.281,2947,Damage,6.7,6.8
Дурак,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),8.108,808639,,8,8
В яранге горит огонь,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.933,45647,,7.4,0
Профессия: Репортер,Драма,Триллер,Философское,Классика (до 2000 года),7.705,4213,Professione: reporter,7.4,8.1
Белые ночи почтальона Алексея Тряпицына,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.924,839075,,7,8
Снега больше не будет,Драма,Комедия,Философское,Новинки (2020–2025),6.102,1226786,Śniegu już nigdy nie będzie,6.4,7.6
Вдали от рая,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.704,665,Far from Heaven,7.3,8.2
Вайолет Эвергарден. Вечность и призрак пера,Драма,Мелодрама,Философское,Новинки (2020–2025),7.686,1272450,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,7.5,8
14+,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.666,781432,,6.9,0
Гроздья гнева,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.548,446,The Grapes of Wrath,8.1,9
Рокки 5,Драма,Боевик (Экшен),Вдохновляющее,Классика (до 2000 года),6.819,7267,Rocky V,5.4,4.2
Журавушка,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.502,45350,,7.4,0
Учитель пения,Драма,Семейный,Вдохновляющее,Классика (до 2000 года),7.335,42492,,6.9,0
Ты не ты,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),7.453,715319,You're Not You,7.3,5.7
Ида,Драма,Исторический,Философское,Современное кино (2000–2020),6.9,740391,Ida,7.4,8.4
Жизнь Адель,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.012,669902,La vie d'Adèle,7.7,8.2
Рокки 3,Драма,Боевик (Экшен),Вдохновляющее,Классика (до 2000 года),7.392,7272,Rocky III,6.9,5.6
Молодость,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.262,807818,Youth,7.3,7.1
Исчезнувшая империя,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.88,395410,,6.8,5.9
Скины,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.01,12252,Romper Stomper,6.8,6.4
Ворошиловский стрелок,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.983,41442,,7.4,0
За последней чертой,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.953,45180,,7,0
Дни вина и роз,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.756,10098,Days of Wine and Roses,7.8,8.8
Всё или ничего,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.363,77577,The Longest Yard,6.4,4.9
Девичий источник,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.903,15188,Jungfrukällan,8,8
В стиле jazz,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),6.434,478945,,5.9,0
Жюль и Джим,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.668,18506,Jules et Jim,7.7,9.1
Мастер,Драма,Биографический,Философское,Современное кино (2000–2020),7.003,5450038,A Working Man,5.7,4.9
Экипаж,Драма,Боевик (Экшен),Вдохновляющее,Классика (до 2000 года),7.82,839818,,6.6,0
Вернуть сына,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),7.395,61518,Shakthi: The Power,6.1,0
Детки в порядке,Драма,Семейный,Философское,Современное кино (2000–2020),6.622,261376,The Kids Are All Right,7,7.9
Укрощение огня,Драма,Исторический,Вдохновляющее,Классика (до 2000 года),8.145,42513,,7.1,0
Пусть говорят,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),2.755,928982,,2.4,0
Тренер Картер,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),8.091,77531,Coach Carter,7.3,6.1
Послесловие,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),7.955,43166,,7.4,0
Пациенты,Драма,Биографический,Грустное/Трагическое,Новинки (2020–2025),5.784,4307755,The Immaculate Room,5.1,5.2
Иерей-сан. Исповедь самурая,Драма,Исторический,Философское,Современное кино (2000–2020),6.287,765106,,5.9,0
Разбуди меня,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.092,910035,,6,0
Великая красота,Драма,Комедия,Философское,Современное кино (2000–2020),7.771,677566,La grande bellezza,7.7,8
Выпускник,Драма,Мелодрама,Философское,Классика (до 2000 года),7.867,422,The Graduate,8,8.9
Идиот,Драма,Мелодрама,Философское,Классика (до 2000 года),8.46,77051,,8.3,0
Аэропорт,Драма,Триллер,Грустное/Трагическое,Классика (до 2000 года),7.111,8160,Airport,6.6,6.3
Гениальный папа,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),5.989,453244,Father of Invention,5.7,3.8
Дальняя дорога,Драма,Приключения,Вдохновляющее,Классика (до 2000 года),7.408,739944,The Longest Ride,7,4.4
Неоконченная пьеса для механического пианино,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),8.092,46398,,7.7,8
Переходный возраст,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.366,6559163,Adolescence,8.1,0
45 лет,Драма,Мелодрама,Философское,Современное кино (2000–2020),6.387,855905,45 Years,7.1,8.6
Жизнь впереди,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.03,1006733,,5.5,0
Человек дождя,Драма,Семейный,Вдохновляющее,Классика (до 2000 года),8.237,519,Rain Man,8,8.1
Окраина,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.837,40885,,7.7,6.4
Сильные духом,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),7.162,43788,,7,0
На дороге,Драма,Приключения,Философское,Современное кино (2000–2020),6.446,4852,On the Road,6,5.5
Леди Макбет,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.258,916416,Lady Macbeth,6.8,7.6
Северный ветер,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),6.574,1388425,,5.7,0
Пожары,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),8.072,425400,Incendies,8.3,8
Фанат,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.187,254972,,6.4,0
Гордость,Драма,Исторический,Вдохновляющее,Современное кино (2000–2020),7.609,797558,Pride,7.8,7.6
Настя,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.492,41543,,6.8,0
Жареные зеленые помидоры,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.698,18139,Fried Green Tomatoes,7.7,6.7
Преодоление,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.543,102169,Invincible,7,6.4
Последнее танго в Париже,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.412,7147,Ultimo tango a Parigi,6.8,7.8
Бобер,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.921,474521,The Beaver,6.6,6.1
Иваново счастье,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),7.396,1338239,,0,0
Большая поэзия,Драма,Мелодрама,Философское,Новинки (2020–2025),6.622,1115453,,6.1,0
Дерсу Узала,Драма,Приключения,Философское,Классика (до 2000 года),8.229,8208,,8.2,7.5
Осенние колокола,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.762,42801,,6.7,0
Мемуары гейши,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),8.01,77132,Memoirs of a Geisha,7.3,5.4
Ложь во спасение,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.521,732797,The Good Lie,7.4,6.7
Вкус жизни,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.318,195404,No Reservations,6.3,5.3
Дорога перемен,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.48,280932,Revolutionary Road,7.3,6.6
Бойцовский клуб,Драма,Триллер,Философское,Классика (до 2000 года),8.675,361,Fight Club,8.8,7.4
Пять легких пьес,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),7.426,4218,Five Easy Pieces,7.4,8.6
Я делаю шаг,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.836,4886624,,6.3,0
Время убивать,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.847,1965,A Time to Kill,7.5,6.1
Эскортницы,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.449,1356700,Dziewczyny z Dubaju,5.3,0
Простые вещи,Драма,Приключения,Философское,Современное кино (2000–2020),7.085,263978,,7,0
Блокпост,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.514,41505,,7.2,0
В одиночестве,Драма,Приключения,Грустное/Трагическое,Новинки (2020–2025),5.658,880617,Alone,3.7,0
Мачеха,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),8.082,1949,Stepmom,6.8,5.3
Крейцерова соната,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.97,44972,,7.5,0
Аманат,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),7.709,1112632,,6.6,0
Покаяние,Драма,Исторический,Философское,Классика (до 2000 года),7.968,7661,,8,8.3
Короткий срок 12,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.219,707485,Short Term 12,7.9,8.4
Боксер,Драма,Криминал,Вдохновляющее,Классика (до 2000 года),7.501,1367888,,6.1,0
Необстрелянные,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),7.427,494417,Pohwasokeuro,7.2,0
Брачная история,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),0,70686,Noc poslubna,5,0
Крылья ангела,Драма,Фэнтези,Философское,Классика (до 2000 года),6.294,428833,,0,0
Однажды в Анатолии,Драма,Детектив,Философское,Современное кино (2000–2020),6.816,585042,Bir Zamanlar Anadolu'da,7.8,8.2
Страсти по Матвею,Драма,Биографический,Грустное/Трагическое,Классика (до 2000 года),7.399,4903012,,0,0
Дыхания нет,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),5.819,4397602,Gæsterne,6.6,7.1
Подсолнухи,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.836,26818,I girasoli,7.3,0
Запах женщины,Драма,Военный,Вдохновляющее,Классика (до 2000 года),8.445,4871,Scent of a Woman,8,6.9
Дом из песка и тумана,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.738,7611,House of Sand and Fog,7.5,7.1
Мой мальчик,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.331,582,About a Boy,7.1,7.7
Трансамерика,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.396,81690,Transamerica,7.3,6.8
Матч Поинт,Драма,Триллер,Философское,Современное кино (2000–2020),7.617,81530,Match Point,7.6,7.2
Все будет хорошо,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),8.053,263347,Ta Ra Rum Pum,5.8,0
Утонуть на суше,Драма,Приключения,Грустное/Трагическое,Новинки (2020–2025),6.196,18445,Drowning on Dry Land,5.1,0
Зима,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),5.946,1039764,,5.2,0
Слепота,Драма,Фантастика,Философское,Современное кино (2000–2020),6.603,272127,Blindness,6.5,5.3
Таежная повесть,Драма,Мелодрама,Философское,Классика (до 2000 года),7.629,42217,,7.3,0
О Шмидте,Драма,Семейный,Философское,Современное кино (2000–2020),7.269,583,About Schmidt,7.2,7.7
Зимнее утро,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),8.48,45354,,7.4,0
Вальс-Бостон,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.109,799215,,0,0
В ожидании моря,Драма,Фэнтези,Философское,Современное кино (2000–2020),6.186,468206,,6.5,0
Удивительная легкость,Драма,Мелодрама,Философское,Классика (до 2000 года),7.369,195344,Amazing Grace,7.4,6.6
Сторожка,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),5.91,1119124,The Lodge,6,7
Следы апостолов,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),6.915,762077,,4.9,0
Двое,Драма,Приключения,Грустное/Трагическое,Новинки (2020–2025),6.251,766851,,6,0
Признайте меня виновным,Драма,Криминал,Философское,Современное кино (2000–2020),7.164,81917,Find Me Guilty,7,6
Игрок,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.448,614227,The Gambler,6,5.5
Зимняя спячка,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.094,744903,Kis Uykusu,8,8.3
Нити,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.647,335205,Threads,7.9,8.5
Изгнание,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.325,225011,,7.5,5.1
Вавилон,Драма,Исторический,Философское,Новинки (2020–2025),7.443,1283955,Babylon,7.1,6.4
Васса,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.973,45679,,7.5,0
Вызов,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.875,4448519,,6.7,0
Женщина-зима,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.233,471568,,0,0
В доме,Драма,Детектив,Философское,Современное кино (2000–2020),7.229,596266,Dans la maison,7.3,7.3
Долорес Клэйборн,Драма,Детектив,Грустное/Трагическое,Классика (до 2000 года),7.785,4465,Dolores Claiborne,7.4,6.9
Самсара,Драма,Неважно,Философское,Современное кино (2000–2020),8.339,261018,Samsara,8.4,7
Живи и помни,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.937,279229,,6.6,0
Грейси,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),6.801,102284,Gracie,6.1,5.9
Возвращение в Бургундию,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),6.904,952593,Ce qui nous lie,6.8,6.2
Дикий,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),8.338,5420584,Yabani,6.8,0
Я – учитель,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),5.858,972325,,5.9,0
По ту сторону океана,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.444,630465,Da yu hai tang,7,7.4
Тело Христово,Драма,Криминал,Философское,Современное кино (2000–2020),7.616,1173232,Boze Cialo,7.7,8
Молодые,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),6.824,46688,,6.1,0
Проект «Флорида»,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.008,998317,The Florida Project,7.6,8.8
Филадельфия,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.84,6403,Philadelphia,7.7,6.9
Без свидетелей,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.95,46116,,7.3,0
Опекун,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),7.044,42779,,6.3,0
Дневники нимфоманки,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.209,428816,Diario de una ninfómana,5.6,0
Урга: Территория любви,Драма,Мелодрама,Философское,Классика (до 2000 года),7.147,7735,,7.5,6.9
Аноним,Драма,Исторический,Философское,Современное кино (2000–2020),7.48,484457,Anonymous,6.8,5.5
Сто дней после детства,Драма,Мелодрама,Философское,Классика (до 2000 года),8.06,43998,,7.7,0
2 дня,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.132,494741,,6.9,0
Король чертова острова,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),7.528,466994,Kongen av Bastøy,7.4,6.6
Полу-Нельсон,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.874,171850,Half Nelson,7.1,7.6
Поезд идет на восток,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.276,43200,,6.9,0
Чемпион,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.701,463528,Secretariat,7.2,6.1
Коммивояжер,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),6.759,958494,Forooshande,7.7,7.9
Казнь,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),7.428,1405778,,6.7,7.4
Цветения пора,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.053,49995,Lust och fägring stor,6.8,0
Благочестивая Марта,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.886,77249,,6.8,0
Море соблазна,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),6.419,1045061,Serenity,5.4,4
Табор уходит в небо,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.762,25085,,7.3,0
Интердевочка,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.345,42610,,7,0
Джон Кью,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.748,720,John Q,7.1,4.5
Изображая жертву,Драма,Криминал,Философское,Современное кино (2000–2020),7.167,252099,,7.1,0
Монолог,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),8.172,46691,,7.5,0
Калина красная,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),8.235,44691,,7.6,0
Асса,Драма,Мелодрама,Философское,Классика (до 2000 года),7.867,43545,,7.6,0
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Не хлебом единым,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.354,252062,,6.6,0
Близость,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.185,61324,Closer,7.1,6.6
Подальше от тебя,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.864,77463,In Her Shoes,6.5,6.8
Доживем до понедельника,Драма,Семейный,Философское,Классика (до 2000 года),8.171,44299,,7.8,0
Золотые небеса,Драма,Военный,Вдохновляющее,Новинки (2020–2025),5.918,580545,,0,0
Убить пересмешника,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),8.014,357,To Kill a Mockingbird,8.3,8.9
Единожды солгав,Драма,Детектив,Грустное/Трагическое,Классика (до 2000 года),6.817,5407781,Fool Me Once,6.8,0
Человек из Подольска,Драма,Комедия,Философское,Новинки (2020–2025),7.088,1395841,,6.9,0
Пышка,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),6.4,1048333,Dumplin',6.5,6.7
Цезарь должен умереть,Драма,Криминал,Философское,Современное кино (2000–2020),6.971,667252,Cesare deve morire,7.3,7.5
Личное дело судьи Ивановой,Драма,Криминал,Философское,Новинки (2020–2025),6.977,45094,,6.7,0
Власть пса,Драма,Исторический,Грустное/Трагическое,Новинки (2020–2025),6.602,1262931,The Power of the Dog,6.8,8.4
Примадонна,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.31,843562,Florence Foster Jenkins,6.8,7.1
Писатели свободы,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),8.055,195226,Freedom Writers,7.6,6.3
Светлячки в саду,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.908,279628,Fireflies in the Garden,6.4,4.2
Край,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.454,460432,,6.5,0
Свет,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),7.127,5042070,,7,0
Гран Торино,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),8.143,408410,Gran Torino,8.1,7.1
Дирижер,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.36,17066,Dyrygent,6.9,0
Скверный анекдот,Драма,Комедия,Философское,Новинки (2020–2025),7.594,43830,,7.1,0
Похороните меня за плинтусом,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.128,423989,,7,0
День счастья,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.098,44141,,6.5,0
Грех,Драма,Триллер,Философское,Современное кино (2000–2020),7.123,1034860,Il Peccato,6.8,0
Голубой ангел,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.623,14035,Der blaue Engel,7.6,8.4
Комната,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.62,798068,Room,8.1,8.5
Тристана,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.562,21329,Tristana,7.4,8.6
Разорванный круг,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.127,42071,,6,0
Серьезный человек,Драма,Комедия,Философское,Современное кино (2000–2020),6.902,416275,A Serious Man,7,7.9
Старик и море,Драма,Приключения,Философское,Классика (до 2000 года),8.116,26270,The Old Man and the Sea,8,0
Серена,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.312,462525,Serena,5.4,4.3
Ключи от неба,Драма,Военный,Вдохновляющее,Новинки (2020–2025),7.605,44831,,6.8,0
Уроки гармонии,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.133,682511,Harmony Lessons,7.3,0
Иррациональный человек,Драма,Триллер,Философское,Современное кино (2000–2020),6.843,840992,Irrational Man,6.6,5.7
Капитан Волконогов бежал,Драма,Исторический,Грустное/Трагическое,Новинки (2020–2025),7.643,1402927,,7.3,8.2
Старые клячи,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),6.149,41084,,4.9,0
Король-рыбак,Драма,Фэнтези,Философское,Классика (до 2000 года),7.765,9503,The Fisher King,7.5,7.1
На обочине,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.998,61274,Sideways,7.5,8.6
Американка,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.276,40994,,6.9,0
Элефант,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),5.848,1138865,,5,0
Выскочка,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.69,1191096,Shrill,7.4,0
Император,Драма,Исторический,Вдохновляющее,Новинки (2020–2025),0,679047,Emperor,0,0
Событие,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.779,4368677,L'événement,7.4,8.5
Жутко громко и запредельно близко,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.633,195432,Extremely Loud & Incredibly Close,6.9,5.6
Середина 90-х,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.378,1040690,Mid90s,7.4,7.1
Сибирский цирюльник,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.858,16445,,7.6,2
Цветы запоздалые,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),6.935,42359,,7.5,0
Миллиард,Драма,Приключения,Вдохновляющее,Современное кино (2000–2020),4.969,1097478,,4.2,0
Синяя птица,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.143,17907,,5.4,5
Джезабель,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),5.359,673077,Jessabelle,5.4,4.8
Блаженная,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.074,395681,,5.3,0
Оливер Твист,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.14,50881,Oliver Twist,6.8,6.3
Билли Эллиот,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),8.063,610,Billy Elliot,7.7,7.3
Сердца в Атлантиде,Драма,Фантастика,Грустное/Трагическое,Современное кино (2000–2020),7.573,693,Hearts in Atlantis,6.9,5.7
Моя земля,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.756,854506,Under sandet,7.8,7.5
Призраки,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),8.237,1350067,Ghosts,7.9,0
Свет моей жизни,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.486,1008320,Light of My Life,6.6,6.7
Найти Форрестера,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.841,671,Finding Forrester,7.3,6.5
Малена,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),7.796,747,Malèna,7.4,5.6
После свадьбы,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.861,1126670,After the Wedding,6.3,5.8
Хайтарма,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.721,745096,Haytarma,7.2,0
Норвег,Драма,Мелодрама,Философское,Новинки (2020–2025),6.783,841936,,5.8,0
Амнезия,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.398,1046029,Absentia,7.2,0
Удовольствие,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),5.563,1163904,Pleasure,6.3,7.3
Свой человек,Драма,Криминал,Философское,Классика (до 2000 года),7.626,467,The Insider,7.8,8.1
В ожидании варваров,Драма,Триллер,Философское,Современное кино (2000–2020),6.19,1164484,Waiting for the Barbarians,6,6.1
Магазинные воришки,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.423,1114967,Manbiki kazoku,7.9,8.8
Номер один,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),4.912,1314719,,5.7,0
Тринадцать,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.938,965849,Thirteen,7.2,0
Ран,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.904,400,Ran,8.2,9
Жертвоприношение,Драма,Фантастика,Философское,Классика (до 2000 года),7.815,79821,Offret,7.9,7.8
Стрекоза,Драма,Приключения,Вдохновляющее,Новинки (2020–2025),7.253,8111,Dragonfly,6.1,3.7
Щепка,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.584,17287,Sliver,5.1,3.9
Мистер Смит едет в Вашингтон,Драма,Комедия,Вдохновляющее,Классика (до 2000 года),7.836,387,Mr. Smith Goes to Washington,8.1,8.4
Восток — Запад,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.837,21290,Est - Ouest,7.4,6.5
Дальше живите сами,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.636,463356,This Is Where I Leave You,6.6,5.5
Чочара,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.889,26829,La ciociara,7.7,0
Небесный суд,Драма,Фантастика,Философское,Новинки (2020–2025),7.797,543331,,7.1,0
Не отпускай меня,Драма,Фантастика,Грустное/Трагическое,Современное кино (2000–2020),6.99,450204,Never Let Me Go,7.1,6.8
Могила светлячков,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),8.215,8219,Hotaru no Haka,8.5,9.2
Клуб «Завтрак»,Драма,Комедия,Философское,Классика (до 2000 года),7.998,21844,The Breakfast Club,7.8,7.6
Ход белой королевы,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),7.262,44780,,5.5,0
Атлант расправил плечи: Часть 3,Драма,Фантастика,Философское,Современное кино (2000–2020),4.043,756221,Atlas Shrugged: Part III,4.3,0
Чеховские мотивы,Драма,Комедия,Философское,Современное кино (2000–2020),7.029,41367,,6.9,0
День и ночь,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.979,505881,Day & Night,8,0
Разрисованная вуаль,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.929,102201,The Painted Veil,7.4,7.1
Частная жизнь Пиппы Ли,Драма,Мелодрама,Философское,Современное кино (2000–2020),6.627,397564,The Private Lives of Pippa Lee,6.3,6.2
Рокки,Драма,Боевик (Экшен),Вдохновляющее,Классика (до 2000 года),8.02,6462,Rocky,8.1,8.5
Мечтатели,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.346,8043,The Dreamers,7.1,6.2
Сукины дети,Драма,Комедия,Вдохновляющее,Новинки (2020–2025),7.619,44031,,7,0
