0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Земля картелей;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.774;886689;Cartel Land;7.3;7.6;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;22 пули: Бессмертный"
Русское;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);6.692;254806;;6.4;0;;;;;;;;;;"Стрингер;Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Наркокурьер;Кровь за кровь;Полный беспредел;Бандиты;Француз;Чистильщик;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Кодекс киллера;Яйцо Фаберже;Время псов;Выстрел в спину"
Плачущий убийца;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);6.965;5426;Crying Freeman;6.4;7;;;;;;;;;;"Лицо со шрамом;На несколько долларов больше;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Кровавый четверг;Расплата;Борсалино;Доберман;Король Нью-Йорка;Час расплаты;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Наркокурьер;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);7.275;1142526;The Mule;7;6.2;;;;;;;;;;"Стрингер;Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Кровь за кровь;Полный беспредел;Бандиты;Француз;Русское;Чистильщик;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Кодекс киллера;Яйцо Фаберже;Время псов;Выстрел в спину"
Суши girl;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.761;258264;The Ramen Girl;6.3;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Ограбление;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);5.744;5962615;The Pickup;5.4;4.1;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Неподсуден;Криминал;Детектив;Полицейский;Новинки (2020–2025);7.653;46404;;7.2;0;;;;;;;;;;"История одного преступления;Соучастник;Государственный преступник;Презумпция виновности;Порок на экспорт;Красная площадь;Парк культуры и отдыха;В тихом омуте;Добрый медбрат;Последнее дело вареного;Сувенир для прокурора;Черный снег;Газетчик;Молот;Признание убийцы;Место встречи изменить нельзя;Криминальный талант;Ветреная река;Линкольн для адвоката;Переговорщик"
Посвященный;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.811;88078;The Giver;6.4;5.3;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Паркер;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.75;586475;Parker;6.2;4.8;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Техники;Криминал;Боевик (Экшен);Финансовые махинации;Современное кино (2000–2020);6.893;843617;Gisuljadeul;6.5;0;;;;;;;;;;"Охотники за головами;Ограбление по-итальянски;Контрабанда;Кража;Скорость: Автобус 657;Нападение на Уолл-стрит;Ограбление казино;Ограбление в ураган;Сумка инкассатора;Холодный расчет;Рейдер;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;21 мост;Побег из тюрьмы: Финальный побег;Гангстер;Брат 2;Город грехов;Люцифер"
Три часа на побег;Криминал;Боевик (Экшен);Тюремные драмы;Новинки (2020–2025);6.874;488238;? bout portant;6.8;7.4;;;;;;;;;;"Побег из тюрьмы: Финальный побег;Право на убийство;Приговоренные;Карнавал;Стрингер;Убийца;Старик;Гнев человеческий;Не будите спящую собаку;Молодые копы;Рэкетир;Оправданная жестокость;Мажор в Сочи;Наркокурьер;Кровь за кровь;Полный беспредел;Бандиты;Француз;Сумка инкассатора;Русское"
Антикиллер 2: Антитеррор;Криминал;Боевик (Экшен);Полицейский;Современное кино (2000–2020);5.872;77397;;5.1;0;;;;;;;;;;"21 мост;Элитный отряд;Криминальный город;Новая полицейская история;Фара;Три девятки;Охота на воров;Осведомитель;Короли улиц;Макаров;Бруклинские полицейские;Группа 7;Подстава;Преступник;Полиция Майами: Отдел нравов;Городская полиция;Антикиллер;Антикиллер Д.К.: Любовь без памяти;Бессонная ночь;Схватка"
Перекресток Миллера;Криминал;Драма;Гангстерский;Классика (до 2000 года);7.574;523;Miller's Crossing;7.7;8.2;;;;;;;;;;"Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Ангелы с грязными лицами;Несколько хороших парней;Крестный отец 3;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Шрам;Во имя справедливости;Билли Батгейт;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Настоящая Маккой;Криминал;Триллер;Гангстерский;Классика (до 2000 года);6.943;12273;The Real McCoy;5.5;4.3;;;;;;;;;;"Бешеные псы;Самурай;Красный круг;Риф Ларго;Поцелуй смерти;Бешеные;Убрать Картера;13;Старикам тут не место;Слоеный торт;Хорошее время;Дикари;Вдовы;Спящий лев;Всадник по имени Смерть;Похищение Фредди Хайнекена;Виолет и Дейзи;Чужие здесь не ходят;Только Бог простит;Советник"
Кровавый четверг;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);7.851;15641;Thursday;7.1;5.1;;;;;;;;;;"Лицо со шрамом;На несколько долларов больше;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Расплата;Борсалино;Доберман;Король Нью-Йорка;Плачущий убийца;Час расплаты;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Чужие здесь не ходят;Криминал;Триллер;Гангстерский;Современное кино (2000–2020);6.065;45543;;6;0;;;;;;;;;;"13;Старикам тут не место;Слоеный торт;Хорошее время;Дикари;Вдовы;Всадник по имени Смерть;Похищение Фредди Хайнекена;Виолет и Дейзи;Только Бог простит;Советник;Бешеные псы;Самурай;Красный круг;Риф Ларго;Спящий лев;Настоящая Маккой;Поцелуй смерти;Бешеные;Убрать Картера"
Схватка;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);8.04;571;Heat;8.3;7.9;;;;;;;;;;"Полицейская история;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;Бриллиантовый полицейский;48 часов;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
Каждому свое;Криминал;Детектив;Гангстерский;Классика (до 2000 года);6.814;65146;A ciascuno il suo;7;0;;;;;;;;;;"Подозрительные лица;Шафт;Счастливое число Слевина;Без резких движений;Ядовитая роза;Уловка .44;Место встречи изменить нельзя;Переговорщик;По закону;Афера Томаса Крауна;Укол зонтиком;Ограбление по-французски;Из жизни начальника уголовного розыска;Потерянный рай;По данным уголовного розыска...;Вымогательство;Летучий отряд Скотланд-Ярда;Будни уголовного розыска;Настоящее преступление;Крестный отец"
Криминальное чтиво;Криминал;Комедия;Гангстерский;Классика (до 2000 года);8.655;342;Pulp Fiction;8.8;9.3;;;;;;;;;;"Фарго;Честь семьи Прицци;Пушки, телки и азарт;Два ствола;Большой куш;Джентльмены;Рок-н-рольщик;Криминальный квартет;Профессор в законе;Мальчики-налетчики;Игры джентльменов;Решала 2;Налетчики;Ограбление по-джентльменски;Очень плохие девчонки;Афера;Мошенничество;Великолепная афера;Плутовство;Большая афера"
Тренировочный день;Криминал;Триллер;Полицейский;Современное кино (2000–2020);7.829;863;Training Day;7.8;6.5;;;;;;;;;;"Отступники;Служители закона;Гордость и слава;Закон доблести;Убийца внутри меня;Подсадной;Решение о ликвидации;Двадцать одно;13;Старикам тут не место;Месть и закон;Законопослушный гражданин;Неограненные алмазы;Слоеный торт;Хорошее время;Револьвер;Сириана;Дикари;Вдовы;Финансовый монстр"
Молодые копы;Криминал;Боевик (Экшен);Полицейский;Новинки (2020–2025);7.373;1042935;Cheongnyeongyeongchal;7.3;7.9;;;;;;;;;;"Карнавал;Не будите спящую собаку;Мажор в Сочи;Город на границе;Честный вор;Злодей;Антиганг;Криминальный Город: Разборки В Пусане;Криминальный город 2;Последний заказ;21 мост;Схватка;Полицейская история;Элитный отряд;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Криминальный город;Новая полицейская история"
Зной;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);4.897;648775;Swelter;4.5;0;;;;;;;;;;"Стрингер;Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Наркокурьер;Кровь за кровь;Полный беспредел;Бандиты;Француз;Русское;Чистильщик;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Кодекс киллера;Яйцо Фаберже;Время псов"
Прирожденные убийцы;Криминал;Триллер;Другое;Классика (до 2000 года);7.425;1065;Natural Born Killers;7.2;5.9;;;;;;;;;;"Криминальная фишка от Генри;Бешеные псы;Самурай;Красный круг;Риф Ларго;Простой план;Фирма;Настоящая Маккой;Поцелуй смерти;Бешеные;Убрать Картера;Ключ без права передачи;Почтальон всегда звонит дважды;Двадцать одно;13;Отступники;Старикам тут не место;Месть и закон;Тренировочный день;Законопослушный гражданин"
Скорость: Автобус 657;Криминал;Боевик (Экшен);Финансовые махинации;Современное кино (2000–2020);6.625;807377;Heist;6.1;4.9;;;;;;;;;;"Охотники за головами;Ограбление по-итальянски;Контрабанда;Техники;Кража;Нападение на Уолл-стрит;Ограбление казино;Ограбление в ураган;Сумка инкассатора;Холодный расчет;Рейдер;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;21 мост;Побег из тюрьмы: Финальный побег;Гангстер;Брат 2;Город грехов;Люцифер"
Решение о ликвидации;Криминал;Триллер;Полицейский;Новинки (2020–2025);6.198;1118194;;5.6;0;;;;;;;;;;"Подсадной;Отступники;Тренировочный день;Служители закона;Гордость и слава;Закон доблести;Убийца внутри меня;Шантажист;Спящий лев;Наемный убийца;Мафия: Игра на выживание;Карнавал;История одного преступления;Соучастник;Государственный преступник;Неподсуден;Не будите спящую собаку;Презумпция виновности;Порок на экспорт;Молодые копы"
Эмпайр Стэйт;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);5.284;660619;Empire State;5.2;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
4.3.2.1;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.321;474776;4.3.2.1;5.8;4.7;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Конвоиры;Криминал;Драма;Тюремные драмы;Новинки (2020–2025);6.775;11486;Chasers;5.2;4.1;;;;;;;;;;"Палач;Испытательный срок;Сломанные побеги;Тюряга;Сицилианская защита;Одним меньше;Кровь не вода;Камера 211;Побег из Шоушенка;Хладнокровный Люк;Вор;Двое в городе;Беспредел;Пророк;Красавчик Джонни;Крутой парень;Огни притона;Черный пес;Петух;Максимальный срок"
Благородный грабитель;Криминал;Комедия;Финансовые махинации;Классика (до 2000 года);6.164;623778;Michael Kohlhaas;6.1;5.2;;;;;;;;;;"Афера;Мошенничество;Великолепная афера;Плутовство;Большая афера;Медвежатник;Гениальное ограбление;Шальные деньги;По волчьим законам;Мошенники;Деловые люди;Одиннадцать друзей Оушена;Шулера;Тринадцать друзей Оушена;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Фокус;Кидалы;Аферистка"
Траффик;Криминал;Драма;Полицейский;Современное кино (2000–2020);7.157;499;Traffic;7.5;8.1;;;;;;;;;;"11.6;Ментовские войны — Эпилог;Приступить к ликвидации;Трафик;Подбросы;Шесть пуль;Собачий полдень;Серпико;Совершенный мир;Плохой лейтенант;Его собачье дело;Камера 211;Во все тяжкое;Пацаны;Гоморра;Город бога;Бизнесмен;Любой ценой;Брат якудзы;Самый пьяный округ в мире"
Брат 2;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);8.274;41520;;7.6;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
13;Криминал;Триллер;Гангстерский;Современное кино (2000–2020);6.848;255394;13;6;3.8;;;;;;;;;;"Старикам тут не место;Слоеный торт;Хорошее время;Дикари;Вдовы;Всадник по имени Смерть;Похищение Фредди Хайнекена;Виолет и Дейзи;Чужие здесь не ходят;Только Бог простит;Советник;Бешеные псы;Самурай;Красный круг;Риф Ларго;Спящий лев;Настоящая Маккой;Поцелуй смерти;Бешеные;Убрать Картера"
Король вне закона;Криминал;Драма;Гангстерский;Современное кино (2000–2020);6.889;1045725;Outlaw King;6.9;6.2;;;;;;;;;;"Во все тяжкое;Пацаны;Гоморра;Город бога;Любой ценой;Брат якудзы;Самый пьяный округ в мире;Дилер;Общак;Кочегар;Киллер Джо;Закон ночи;Корсиканец;Груз;Лихорадка;Легкие деньги;Афера Оливера Твиста;Русский бизнес;На районе;Крестный отец"
Эскобар;Криминал;Биографический;Гангстерский;Современное кино (2000–2020);6.646;929885;Loving Pablo;6.4;5;;;;;;;;;;"Ирландец;Враг государства №1;Альфа Дог;Легенда;Черная месса;Банда Келли;Белый парень Рик;Добейся успеха;Кокаиновый барон;Враг государства №1: Легенда;Бонни и Клайд;Багси;Дикая парочка;Волк с Уолл-стрит;Оружейный барон;Игра на понижение;Волк;Бронсон;В погоне за Бонни и Клайдом;Охотник с Уолл-стрит"
Максимальный срок;Криминал;Драма;Тюремные драмы;Современное кино (2000–2020);4.905;651081;Maximum Conviction;4.7;0;;;;;;;;;;"Камера 211;Пророк;Черный пес;Петух;Побег из Шоушенка;Хладнокровный Люк;Вор;Двое в городе;Палач;Беспредел;Испытательный срок;Сломанные побеги;Тюряга;Сицилианская защита;Одним меньше;Красавчик Джонни;Крутой парень;Кровь не вода;Огни притона;Конвоиры"
Несколько хороших парней;Криминал;Драма;Гангстерский;Классика (до 2000 года);7.837;1588;A Few Good Men;7.7;7.1;;;;;;;;;;"Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Ангелы с грязными лицами;Крестный отец 3;Перекресток Миллера;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Шрам;Во имя справедливости;Билли Батгейт;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Город принял;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.655;44572;;5.9;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Полицейский из Беверли-Хиллз;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);7.636;2318;Beverly Hills Cop;7.4;7.2;;;;;;;;;;"Схватка;Полицейская история;Французский связной;Грязный Гарри;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;Бриллиантовый полицейский;48 часов;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
Час расплаты;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);7.043;8085;Paycheck;6.3;4.7;;;;;;;;;;"Лицо со шрамом;На несколько долларов больше;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Кровавый четверг;Расплата;Борсалино;Доберман;Король Нью-Йорка;Плачущий убийца;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Ограбление по-французски;Криминал;Детектив;Финансовые махинации;Классика (до 2000 года);7.181;4902;Crime Spree;6.4;5.2;;;;;;;;;;"Афера Томаса Крауна;Укол зонтиком;Дух времени;Вердикт за деньги;Ограбление на Бейкер-Стрит;Страховщик;Место встречи изменить нельзя;Подозрительные лица;Переговорщик;По закону;Каждому свое;Из жизни начальника уголовного розыска;Потерянный рай;По данным уголовного розыска...;Шафт;Вымогательство;Летучий отряд Скотланд-Ярда;Будни уголовного розыска;Настоящее преступление;Афера"
Киллер Джо;Криминал;Драма;Гангстерский;Современное кино (2000–2020);6.44;568374;Killer Joe;6.7;7;;;;;;;;;;"Во все тяжкое;Пацаны;Гоморра;Город бога;Любой ценой;Брат якудзы;Самый пьяный округ в мире;Дилер;Общак;Король вне закона;Кочегар;Закон ночи;Корсиканец;Груз;Лихорадка;Легкие деньги;Афера Оливера Твиста;Русский бизнес;На районе;Крестный отец"
Номер 44;Криминал;Детектив;Тюремные драмы;Новинки (2020–2025);5.595;736204;Child 44;6.4;4.9;;;;;;;;;;"Срок давности;Настоящее преступление;История одного преступления;Соучастник;Государственный преступник;Неподсуден;Ограбление на Бейкер-Стрит;Презумпция виновности;Порок на экспорт;Красная площадь;Парк культуры и отдыха;В тихом омуте;Добрый медбрат;Без резких движений;Последнее дело вареного;Сувенир для прокурора;Черный снег;Страховщик;Газетчик;Молот"
Подбросы;Криминал;Драма;Полицейский;Современное кино (2000–2020);5.976;1049775;;6.2;0;;;;;;;;;;"11.6;Ментовские войны — Эпилог;Траффик;Приступить к ликвидации;Трафик;Шесть пуль;Собачий полдень;Серпико;Совершенный мир;Плохой лейтенант;Его собачье дело;Камера 211;Во все тяжкое;Пацаны;Гоморра;Город бога;Бизнесмен;Любой ценой;Брат якудзы;Самый пьяный округ в мире"
Грязный Гарри;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);7.52;10857;Dirty Harry;7.7;7.8;;;;;;;;;;"Схватка;Полицейская история;Французский связной;Полицейский из Беверли-Хиллз;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;Бриллиантовый полицейский;48 часов;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
На несколько долларов больше;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);8.144;8190;Per qualche dollaro in pi?;8.2;8.1;;;;;;;;;;"Лицо со шрамом;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Кровавый четверг;Расплата;Борсалино;Доберман;Король Нью-Йорка;Плачущий убийца;Час расплаты;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Счастливое число Слевина;Криминал;Детектив;Гангстерский;Современное кино (2000–2020);8.15;86326;Lucky Number Slevin;7.7;6;;;;;;;;;;"Ядовитая роза;Уловка .44;Подозрительные лица;Каждому свое;Шафт;Без резких движений;Признание убийцы;Дух времени;Криминальный талант;Ветреная река;Линкольн для адвоката;Вердикт за деньги;Одинокие сердца;Стальная бабочка;Прогулка среди могил;Империя волков;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Во все тяжкое"
48 часов;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);7.049;4453068;;0;0;;;;;;;;;;"Схватка;Полицейская история;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;Бриллиантовый полицейский;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
Шальные деньги;Криминал;Комедия;Финансовые махинации;Классика (до 2000 года);6.847;278186;Mad Money;5.9;4.5;;;;;;;;;;"Афера;Мошенничество;Великолепная афера;Плутовство;Большая афера;Медвежатник;Гениальное ограбление;Благородный грабитель;По волчьим законам;Мошенники;Деловые люди;Одиннадцать друзей Оушена;Шулера;Тринадцать друзей Оушена;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Фокус;Кидалы;Аферистка"
Криминальный город;Криминал;Боевик (Экшен);Полицейский;Современное кино (2000–2020);7.332;1045942;Beomjoe dosi;7.2;7.2;;;;;;;;;;"21 мост;Элитный отряд;Новая полицейская история;Фара;Три девятки;Охота на воров;Осведомитель;Короли улиц;Макаров;Бруклинские полицейские;Группа 7;Подстава;Преступник;Полиция Майами: Отдел нравов;Городская полиция;Антикиллер;Антикиллер Д.К.: Любовь без памяти;Бессонная ночь;Антикиллер 2: Антитеррор;Схватка"
Совершенный мир;Криминал;Драма;Полицейский;Классика (до 2000 года);7.95;8178;A Perfect World;7.5;7.3;;;;;;;;;;"Собачий полдень;Серпико;Плохой лейтенант;Его собачье дело;11.6;Ментовские войны — Эпилог;Траффик;Приступить к ликвидации;Трафик;Подбросы;Шесть пуль;Побег из Шоушенка;Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Хладнокровный Люк;Ангелы с грязными лицами"
Гангста Love;Криминал;Мелодрама;Гангстерский;Новинки (2020–2025);6.42;714718;Rob the Mob;6.3;6.8;;;;;;;;;;"На последнем дыхании;Вне поля зрения;Тюремный романс;Клан;Хорошие дети не плачут;Стрингер;Убийца;Старик;Весьегонская волчица;Гнев человеческий;Убийцы цветочной луны;Крестная мать;Рэкетир;Оправданная жестокость;Наркокурьер;Криминальный квартет;Кровь за кровь;Заводила;Полный беспредел;Власть убийц"
Кровь за кровь;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);7.249;86314;Four Brothers;6.8;5.7;;;;;;;;;;"Стрингер;Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Наркокурьер;Полный беспредел;Бандиты;Француз;Русское;Чистильщик;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Кодекс киллера;Яйцо Фаберже;Время псов;Выстрел в спину"
Оружейный барон;Криминал;Биографический;Финансовые махинации;Современное кино (2000–2020);7.739;77439;Lord of War;7.6;6.3;;;;;;;;;;"Волк с Уолл-стрит;Игра на понижение;Волк;Охотник с Уолл-стрит;Клуб миллиардеров;Соучастники;Дом Gucci;Ирландец;Враг государства №1;Альфа Дог;Легенда;Бронсон;В погоне за Бонни и Клайдом;Черная месса;Банда Келли;Белый парень Рик;Добейся успеха;Эскобар;Кокаиновый барон;Враг государства №1: Легенда"
Армия воров;Криминал;Комедия;Финансовые махинации;Новинки (2020–2025);6.415;1403664;Army of Thieves;6.4;6;;;;;;;;;;"Мошенники;Деловые люди;Аферистка;По волчьим законам;Афера;Одиннадцать друзей Оушена;Мошенничество;Шулера;Тринадцать друзей Оушена;Великолепная афера;Плутовство;Большая афера;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Медвежатник;Фокус;Кидалы;8 подруг Оушена;Как украсть небоскреб"
Белый парень Рик;Криминал;Биографический;Гангстерский;Современное кино (2000–2020);6.67;1030157;White Boy Rick;6.5;6.1;;;;;;;;;;"Ирландец;Враг государства №1;Альфа Дог;Легенда;Черная месса;Банда Келли;Добейся успеха;Эскобар;Кокаиновый барон;Враг государства №1: Легенда;Бонни и Клайд;Багси;Дикая парочка;Волк с Уолл-стрит;Оружейный барон;Игра на понижение;Волк;Бронсон;В погоне за Бонни и Клайдом;Охотник с Уолл-стрит"
Уик-энд;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);7.353;575005;Weekend;7.6;8.1;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
Майкл Клейтон;Криминал;Драма;Финансовые махинации;Современное кино (2000–2020);6.713;104945;Michael Clayton;7.2;7.6;;;;;;;;;;"Бизнесмен;Олигарх;Самый жестокий год;Уолл Стрит: Деньги не спят;Лорд Вор;Рысь;Уолл-стрит;Афера века;Менялы;Бойлерная;Дефолт;Катала;Азартные игры;Орлеан;Камера 211;Во все тяжкое;Пацаны;Гоморра;Город бога;11.6"
Группа 7;Криминал;Боевик (Экшен);Полицейский;Современное кино (2000–2020);6.154;590799;Grupo 7;6.5;0;;;;;;;;;;"21 мост;Элитный отряд;Криминальный город;Новая полицейская история;Фара;Три девятки;Охота на воров;Осведомитель;Короли улиц;Макаров;Бруклинские полицейские;Подстава;Преступник;Полиция Майами: Отдел нравов;Городская полиция;Антикиллер;Антикиллер Д.К.: Любовь без памяти;Бессонная ночь;Антикиллер 2: Антитеррор;Схватка"
Стрингер;Криминал;Боевик (Экшен);Гангстерский;Новинки (2020–2025);7.353;760815;Nightcrawler;7.8;8.3;;;;;;;;;;"Убийца;Старик;Гнев человеческий;Рэкетир;Оправданная жестокость;Наркокурьер;Кровь за кровь;Полный беспредел;Бандиты;Француз;Русское;Чистильщик;Апачи;Возврата нет;Решала. Нулевые;Игры киллеров;Кодекс киллера;Яйцо Фаберже;Время псов;Выстрел в спину"
Город грехов;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);7.867;77443;Sin City;8;7.4;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
