0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Жена смотрителя зоопарка;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);7.407;569071;The Zookeeper's Wife;7;6.2;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Честная игра;Биографический;Драма;Исторические личности;Современное кино (2000–2020);6.963;4765870;;0;0;;;;;;;;;;"Подтверждение;Король говорит!;Фрост против Никсона;Дело Ричарда Джуэлла;Непокоренный;Маршалл;Чудо на Гудзоне;Королева;Женщина в золотом;Герцогиня;Харви Милк;Мандерлей;Молоко;Железная леди;Тиски;Пятая власть;Манолете;Джеки;Принцесса Монако;Доктор Лиза"
Пианист;Биографический;Военный;Творческие гении;Современное кино (2000–2020);8.474;355;The Pianist;8.5;8.2;;;;;;;;;;"Игра в имитацию;Несломленный;Меган Ливи;Че: Часть вторая;Несокрушимый;Мой мир SHINee;BTS: Love Yourself Tour in Seoul;Rammstein: Paris!;BTS: Bring The Soul. The movie;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Идеальный дворец Фердинанда Шеваля"
Подтверждение;Биографический;Драма;Исторические личности;Современное кино (2000–2020);8.334;282491;Validation;8.1;0;;;;;;;;;;"Король говорит!;Фрост против Никсона;Дело Ричарда Джуэлла;Непокоренный;Маршалл;Чудо на Гудзоне;Королева;Женщина в золотом;Герцогиня;Харви Милк;Мандерлей;Честная игра;Молоко;Железная леди;Тиски;Пятая власть;Манолете;Джеки;Принцесса Монако;Доктор Лиза"
Мандерлей;Биографический;Драма;Исторические личности;Современное кино (2000–2020);7.146;22597;Manderlay;7.2;5.7;;;;;;;;;;"Подтверждение;Король говорит!;Фрост против Никсона;Дело Ричарда Джуэлла;Непокоренный;Маршалл;Чудо на Гудзоне;Королева;Женщина в золотом;Герцогиня;Харви Милк;Честная игра;Молоко;Железная леди;Тиски;Пятая власть;Манолете;Джеки;Принцесса Монако;Доктор Лиза"
Глаза Тэмми Фэй;Биографический;Драма;Другое;Новинки (2020–2025);6.524;1263429;The Eyes of Tammy Faye;6.6;6.5;;;;;;;;;;"Звук свободы;Глава 27;В погоне за счастьем;Молитвы за Бобби;Далласский клуб покупателей;Эрин Брокович;Филомена;Цветок пустыни;Красивый мальчик;Стеклянный замок;Лавлэйс;Последний танец;Suga: Road to D-Day;Доктор Лиза;Оппенгеймер;Боб Марли;Мавританец;Опочтарение;Паралимпиец;Одна сотая секунды"
Жизнь в розовом цвете;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.892;197134;La M?me;7.5;6.9;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Джобс. Империя соблазна;Биографический;Драма;Ученые и изобретатели;Современное кино (2000–2020);6.532;677798;Jobs;6;5;;;;;;;;;;"Игры разума;Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Хокинг;Гений;Авиатор;Вы не знаете Джека;Основатель;Игры разумов;Уравнение со всеми известными;Джой;Опасный метод;Аполлон 13;Оппенгеймер;Октябрьское небо;Опочтарение"
Прогулка;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.31;829368;The Walk;7.3;7.1;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Элвис и Никсон;Биографический;Комедия;Исторические личности;Современное кино (2000–2020);6.7;;;;;;;;;;;;;;"Элвис и Никсон;Гайд-парк на Гудзоне;Эдди «Орел»;Джули и Джулия: Готовим счастье по рецепту;Битва полов;Ласковый май;Один шанс из тысячи;Подтверждение;Король говорит!;Че Гевара: Дневники мотоциклиста;Последний король Шотландии;Фрост против Никсона;Дело Ричарда Джуэлла;Мухаммад: Посланник Бога;Непокоренный;Маршалл;Чудо на Гудзоне;Молодая Виктория;Королева;Романовы: Венценосная семья"
Элвис и Никсон;Биографический;Комедия;Исторические личности;Современное кино (2000–2020);6.396;645044;Elvis & Nixon;6.3;6.5;;;;;;;;;;"Элвис и Никсон;Гайд-парк на Гудзоне;Эдди «Орел»;Джули и Джулия: Готовим счастье по рецепту;Битва полов;Ласковый май;Один шанс из тысячи;Подтверждение;Король говорит!;Че Гевара: Дневники мотоциклиста;Последний король Шотландии;Фрост против Никсона;Дело Ричарда Джуэлла;Мухаммад: Посланник Бога;Непокоренный;Маршалл;Чудо на Гудзоне;Молодая Виктория;Королева;Романовы: Венценосная семья"
Семен Дежнев;Биографический;Исторический;Исторические личности;Классика (до 2000 года);7.003;43675;;5.9;0;;;;;;;;;;"Лоуренс Аравийский;Страсти Жанны Д'Арк;Ганди;Последний император;Юность Петра;Леди Гамильтон;Малкольм Икс;Петр Первый;Жанна Д'Арк;Маленький Будда;Распутин;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Суд над чикагской семеркой;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император"
Детство Горького;Биографический;Драма;Творческие гении;Классика (до 2000 года);7.313;44167;;7.2;0;;;;;;;;;;"Волшебство Queen в Будапеште;Амадей;Моя левая нога;Чаплин;Анна Павлова;Джиа;Народ против Ларри Флинта;The Doors;Селена;Сид и Нэнси;Полное затмение;Америкэн бой;Suga: Road to D-Day;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Боб Марли;Lil Peep: Всё для всех;Скафандр и бабочка;Эми"
Ип Ман: Рождение легенды;Биографический;Боевик (Экшен);Спортивные легенды;Современное кино (2000–2020);7.145;512443;Yip Man chin chyun;7;0;;;;;;;;;;"Гонка;Брюс Ли: Рождение дракона;Мистер Нокаут;Железная схватка;Rammstein: Paris!;Великий мастер;Класс 92;42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Эдди «Орел»;Стальная хватка;Серфер души"
Зоя;Биографический;Военный;Исторические личности;Новинки (2020–2025);4.685;1289029;;0;0;;;;;;;;;;"Гарегин Нжде;Великий полководец Георгий Жуков;Я буду жить;Летчик;Наградить (посмертно);Девятаев;Суворов. Великое путешествие;Список Шиндлера;Повесть о настоящем человеке;Че: Часть вторая;Калашников;Рожденный побеждать;Доктор Лиза;Навальный;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Мавританец;Суд над чикагской семеркой;Человек божий;Иуда и черный мессия"
Солист;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.172;394382;The Soloist;6.7;6;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Быть Астрид Линдгрен;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.394;1036188;Unga Astrid;7.1;7.1;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Калашников;Биографический;Военный;Ученые и изобретатели;Новинки (2020–2025);7.913;1188248;;6.6;0;;;;;;;;;;"Игра в имитацию;Гарегин Нжде;Великий полководец Георгий Жуков;Я буду жить;Летчик;Наградить (посмертно);Девятаев;Суворов. Великое путешествие;Рожденный побеждать;Зоя;Оппенгеймер;Опочтарение;Кто убил BlackBerry?;Главный конструктор;Эйфель;Ламборгини: Человек-легенда;Первые;Королёв;Список Шиндлера;Пианист"
Звук свободы;Биографический;Драма;Другое;Новинки (2020–2025);8.119;1134493;Sound of Freedom;7.6;5.9;;;;;;;;;;"Глаза Тэмми Фэй;Глава 27;В погоне за счастьем;Молитвы за Бобби;Далласский клуб покупателей;Эрин Брокович;Филомена;Цветок пустыни;Красивый мальчик;Стеклянный замок;Лавлэйс;Последний танец;Suga: Road to D-Day;Доктор Лиза;Оппенгеймер;Боб Марли;Мавританец;Опочтарение;Паралимпиец;Одна сотая секунды"
Кадиллак Рекордс;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.557;385274;Cadillac Records;7;6.1;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Джой;Биографический;Драма;Ученые и изобретатели;Современное кино (2000–2020);6.792;713051;Joy;6.6;6.3;;;;;;;;;;"Игры разума;Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Хокинг;Гений;Авиатор;Вы не знаете Джека;Основатель;Игры разумов;Уравнение со всеми известными;Опасный метод;Джобс. Империя соблазна;Аполлон 13;Оппенгеймер;Октябрьское небо;Опочтарение"
Стив Джобс;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.683;634679;Steve Jobs;7.2;7.7;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Убийство Линкольна;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.586;695761;Killing Lincoln;6.7;0;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар"
Мисс Поттер;Биографический;Мелодрама;Творческие гении;Современное кино (2000–2020);7.279;195385;Miss Potter;7;6.2;;;;;;;;;;"Величайший шоумен;Джейн Остин;Генсбур. Любовь хулигана;Любовь и страсть. Далида;7 дней и ночей с Мэрилин;Тейлор Свифт: The Eras Tour;Пока я жив;Богиня: как я полюбила;Алла Пугачева. Тот самый концерт;Диана: История любви;Мой мир SHINee;BTS: Love Yourself Tour in Seoul;Пианист;Rammstein: Paris!;BTS: Bring The Soul. The movie;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка"
Брюс Ли: Рождение дракона;Биографический;Боевик (Экшен);Спортивные легенды;Современное кино (2000–2020);6.771;741284;Birth of the Dragon;5.7;4.3;;;;;;;;;;"Гонка;Ип Ман: Рождение легенды;Мистер Нокаут;Железная схватка;Rammstein: Paris!;Великий мастер;Класс 92;42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Эдди «Орел»;Стальная хватка;Серфер души"
Мех: Воображаемый портрет Дианы Арбус;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.392;81756;Fur: An Imaginary Portrait of Diane Arbus;6.3;4.9;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Жанна;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.74;900055;;0;0;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Кто убил BlackBerry?;Биографический;Комедия;Ученые и изобретатели;Новинки (2020–2025);7.396;5096161;BlackBerry;7.3;7.8;;;;;;;;;;"Оппенгеймер;Опочтарение;Калашников;Главный конструктор;Эйфель;Ламборгини: Человек-легенда;Первые;Королёв;Эд Вуд;Эдди «Орел»;Джули и Джулия: Готовим счастье по рецепту;Человек на Луне;Элвис и Никсон;Битва полов;Ласковый май;Элвис и Никсон;Один шанс из тысячи;Гайд-парк на Гудзоне;Аполлон 13;Игры разума"
Вы не знаете Джека;Биографический;Драма;Ученые и изобретатели;Современное кино (2000–2020);7.294;464639;You Don't Know Jack;7.5;7.8;;;;;;;;;;"Игры разума;Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Хокинг;Гений;Авиатор;Основатель;Игры разумов;Уравнение со всеми известными;Джой;Опасный метод;Джобс. Империя соблазна;Аполлон 13;Оппенгеймер;Октябрьское небо;Опочтарение"
Первые;Биографический;Исторический;Ученые и изобретатели;Новинки (2020–2025);6.558;935794;;5.3;0;;;;;;;;;;"Главный конструктор;Королёв;Время первых;Повесть о Луи Пастере;Война токов;Эзоп;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Суд над чикагской семеркой;Посол Советского Союза;Первый Оскар;Путь лидера;Дочь Бога;Оппенгеймер;Опочтарение;Калашников;Кто убил BlackBerry?;Эйфель;Ламборгини: Человек-легенда;Лоуренс Аравийский"
FORD против FERRARI;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);8.229;835086;Ford v Ferrari;8.1;7.8;;;;;;;;;;"42;Сенна;Ford против Ferrari;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты;Охота на лис"
Сид и Нэнси;Биографический;Драма;Творческие гении;Классика (до 2000 года);7.324;6733;Sid and Nancy;7;7.4;;;;;;;;;;"Волшебство Queen в Будапеште;Амадей;Моя левая нога;Чаплин;Анна Павлова;Джиа;Народ против Ларри Флинта;The Doors;Селена;Детство Горького;Полное затмение;Америкэн бой;Suga: Road to D-Day;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Боб Марли;Lil Peep: Всё для всех;Скафандр и бабочка;Эми"
Параджанов;Биографический;Драма;Творческие гении;Современное кино (2000–2020);6.907;737539;;6.7;0;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Диор и я;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето"
Диор и я;Биографический;Драма;Творческие гении;Современное кино (2000–2020);7.86;842169;Dior et moi;7.2;6.9;;;;;;;;;;"Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона;Жизнь в розовом цвете;Кобейн: Чертов монтаж;Фрида;Спасти мистера Бэнкса;Модильяни;Майкл Джексон: Вот и всё;Майкл Джексон: Вот и все;Обещание на рассвете;Трамбо;Можно только представить;Лето;Стать Джоном Ленноном"
Алла Пугачева. Тот самый концерт;Биографический;Мелодрама;Творческие гении;Классика (до 2000 года);6.016;1314726;;0;0;;;;;;;;;;"Тейлор Свифт: The Eras Tour;Величайший шоумен;Пока я жив;Джейн Остин;Богиня: как я полюбила;Генсбур. Любовь хулигана;Мисс Поттер;Любовь и страсть. Далида;7 дней и ночей с Мэрилин;Волшебство Queen в Будапеште;Амадей;Андрей Рублев;Моя левая нога;Чаплин;Эд Вуд;Анна Павлова;Джиа;Народ против Ларри Флинта;The Doors;Селена"
Наградить (посмертно);Биографический;Военный;Исторические личности;Новинки (2020–2025);6.973;46303;;5.8;0;;;;;;;;;;"Гарегин Нжде;Великий полководец Георгий Жуков;Я буду жить;Летчик;Девятаев;Суворов. Великое путешествие;Зоя;Список Шиндлера;Повесть о настоящем человеке;Че: Часть вторая;Калашников;Рожденный побеждать;Доктор Лиза;Навальный;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Мавританец;Суд над чикагской семеркой;Человек божий;Иуда и черный мессия"
Посол Советского Союза;Биографический;Исторический;Исторические личности;Новинки (2020–2025);6.716;43167;;6.9;0;;;;;;;;;;"Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Суд над чикагской семеркой;Путь лидера;Дочь Бога;Лоуренс Аравийский;Страсти Жанны Д'Арк;Ганди;Последний император;Юность Петра;Леди Гамильтон;Последний король Шотландии;Мухаммад: Посланник Бога;Малкольм Икс;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол"
Боец;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);7.783;279580;The Fighter;7.8;7.8;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты;Охота на лис"
Че: Часть первая. Аргентинец;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.812;271797;Che: Part One;7.1;6.4;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Кино про Алексеева;Биографический;Драма;Творческие гении;Новинки (2020–2025);6.966;839744;;6.8;0;;;;;;;;;;"Suga: Road to D-Day;Боб Марли;Элвис;Эмили;Кошачьи миры Луиса Уэйна;Господин оформитель;Его звали Роберт;Чайковский;Дом Хемингуэй;Платон;Цой;Евгений Леонов. А слезы капали;Волшебство Queen в Будапеште;Амадей;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Моя левая нога;Скафандр и бабочка"
Сила воли;Биографический;Драма;Спортивные легенды;Новинки (2020–2025);7.499;823705;Race;7.1;6.1;;;;;;;;;;"Последний танец;Паралимпиец;Одна сотая секунды;Гран Туризмо;Стрельцов;Капитан;Чемпион мира;Вратарь;Чемпионы: Быстрее. Выше. Сильнее;Лунный гонщик;Миф;Кровью и потом: Анаболики;Победитель;Воздух;Роналду против Месси;42;Сенна;Ford против Ferrari;FORD против FERRARI;Бешеный бык"
Его звали Роберт;Биографический;Драма;Творческие гении;Новинки (2020–2025);7.006;39446;;6.5;0;;;;;;;;;;"Suga: Road to D-Day;Боб Марли;Элвис;Эмили;Кошачьи миры Луиса Уэйна;Господин оформитель;Кино про Алексеева;Чайковский;Дом Хемингуэй;Платон;Цой;Евгений Леонов. А слезы капали;Волшебство Queen в Будапеште;Амадей;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Моя левая нога;Скафандр и бабочка"
Мария-Антуанетта;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.83;81561;Marie Antoinette;6.5;6.1;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Интервью с Путиным;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Дж. Эдгар;Убийство Линкольна"
Малкольм Икс;Биографический;Исторический;Исторические личности;Классика (до 2000 года);7.338;1105;Malcolm X;7.7;7.8;;;;;;;;;;"Лоуренс Аравийский;Страсти Жанны Д'Арк;Ганди;Последний император;Юность Петра;Леди Гамильтон;Петр Первый;Жанна Д'Арк;Маленький Будда;Семен Дежнев;Распутин;Одна жизнь;Джон Ф. Кеннеди: Выстрелы в Далласе;Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Суд над чикагской семеркой;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император"
Уравнение со всеми известными;Биографический;Драма;Ученые и изобретатели;Современное кино (2000–2020);7.289;417757;;0;0;;;;;;;;;;"Игры разума;Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Хокинг;Гений;Авиатор;Вы не знаете Джека;Основатель;Игры разумов;Джой;Опасный метод;Джобс. Империя соблазна;Аполлон 13;Оппенгеймер;Октябрьское небо;Опочтарение"
Марадона;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);7.161;195621;Maradona by Kusturica;6.7;0;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты"
Герцогиня;Биографический;Драма;Исторические личности;Современное кино (2000–2020);7.647;393872;The Duchess;6.9;6.2;;;;;;;;;;"Подтверждение;Король говорит!;Фрост против Никсона;Дело Ричарда Джуэлла;Непокоренный;Маршалл;Чудо на Гудзоне;Королева;Женщина в золотом;Харви Милк;Мандерлей;Честная игра;Молоко;Железная леди;Тиски;Пятая власть;Манолете;Джеки;Принцесса Монако;Доктор Лиза"
Легенда №17;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);8.025;601564;;7.4;0;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты;Охота на лис"
Пираты Силиконовой Долины;Биографический;Драма;Ученые и изобретатели;Классика (до 2000 года);7.527;95636;Pirates of Silicon Valley;7.2;7.2;;;;;;;;;;"Аполлон 13;Октябрьское небо;Целитель Адамс;Игры разума;Оппенгеймер;Тэмпл Грандин;Скрытые фигуры;Ветер крепчает;Социальная сеть;Вселенная Стивена Хокинга;Мы не можем жить без космоса;Опочтарение;Хокинг;Гений;Авиатор;Вы не знаете Джека;Основатель;Игры разумов;Уравнение со всеми известными;Джой"
Амадей;Биографический;Драма;Творческие гении;Классика (до 2000 года);8.165;397;Amadeus;8.4;9;;;;;;;;;;"Волшебство Queen в Будапеште;Моя левая нога;Чаплин;Анна Павлова;Джиа;Народ против Ларри Флинта;The Doors;Селена;Детство Горького;Сид и Нэнси;Полное затмение;Америкэн бой;Suga: Road to D-Day;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Боб Марли;Lil Peep: Всё для всех;Скафандр и бабочка;Эми"
Че: Часть вторая;Биографический;Военный;Исторические личности;Современное кино (2000–2020);6.654;53950;Che: Part Two;6.8;6.7;;;;;;;;;;"Список Шиндлера;Повесть о настоящем человеке;Гарегин Нжде;Великий полководец Георгий Жуков;Я буду жить;Летчик;Наградить (посмертно);Девятаев;Суворов. Великое путешествие;Зоя;Пианист;Игра в имитацию;Несломленный;Меган Ливи;Несокрушимый;Подтверждение;Король говорит!;Че Гевара: Дневники мотоциклиста;Последний король Шотландии;Фрост против Никсона"
Мой мир SHINee;Биографический;Семейный;Творческие гении;Современное кино (2000–2020);8.741;5401992;My SHINee World;0;0;;;;;;;;;;"BTS: Love Yourself Tour in Seoul;BTS: Bring The Soul. The movie;One Direction: Где мы сейчас;One Direction: Это мы;Джастин Бибер: Никогда не говори никогда;Джастин Бибер: Believe;BTS: Yet to Come in Cinemas;Облака;Класс 92;Серфер души;Пианист;Rammstein: Paris!;Богемская рапсодия;Ван Гог. С любовью, Винсент;Рэй;Lil Peep: Всё для всех;Скафандр и бабочка;Эми;Контроль;Гонзо: Страх и ненависть Хантера С. Томпсона"
Интервью с Путиным;Биографический;Исторический;Исторические личности;Современное кино (2000–2020);6.868;1045121;The Putin Interviews;7.4;0;;;;;;;;;;"Последний король Шотландии;Мухаммад: Посланник Бога;Молодая Виктория;Романовы: Венценосная семья;Курманжан Датка;Петр I: Последний царь и первый император;Жена смотрителя зоопарка;Монгол;Сельма;Иоанна — женщина на папском престоле;Линкольн;Че: Часть первая. Аргентинец;Долгая дорога к свободе;Ватель;Виктория и Абдул;Черный принц;Жанна;Мария-Антуанетта;Дж. Эдгар;Убийство Линкольна"
Дуэль братьев. История Adidas и Puma;Биографический;Драма;Спортивные легенды;Современное кино (2000–2020);7.153;934923;Duell der Br?der - Die Geschichte von Adidas und Puma;6.9;0;;;;;;;;;;"42;Сенна;Ford против Ferrari;FORD против FERRARI;Вспоминая титанов;Невидимая сторона;Пеле: Рождение легенды;Боец;Легенда №17;Проклятый Юнайтед;Стальная хватка;Тоня против всех;Радио;Сильнее;Неуязвимый;Мэри Ком;Движение вверх;Борг/Макинрой;Али;Лев Яшин. Вратарь моей мечты"
