0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Шрэк;Семейный;Фэнтези;Семейные комедии;Современное кино (2000–2020);8.2;430;Shrek;7.9;7.8;;;;;;;;;;"Монстры на каникулах;Зачарованная;Гринч;Моя ужасная няня;Странная жизнь Тимоти Грина;Шрэк навсегда;Гринч — похититель Рождества;Шрэк Третий;Шрэк 2;Санта Клаус 2;Санта Клаус 3;Рождественская история Микки;Элементарно;Жили-были старик со старухой;Иван Царевич и Серый Волк 4;Чаклун и Румба;Жил-был пес;Тайна Коко;Клаус;Как приручить дракона"
Динозавр;Семейный;Приключения;Детские приключения;Современное кино (2000–2020);7.744;652;Dinosaur;6.4;6.2;;;;;;;;;;"Вверх;В поисках Немо;Пластилиновая ворона;Без семьи;Моана;Семейка Крудс;Новогодние приключения Маши и Вити;Разрушитель;Хороший динозавр;Феи: Загадка пиратского острова;Приключения мистера Пибоди и Шермана;Чук и Гек. Большое приключение;Олаф и холодное приключение;История игрушек 4;Самолеты: Огонь и вода;Мулан 2;Дора и Затерянный город;Путешествие к рождественской звезде;Самолеты;Тарзан и Джейн"
Скуби-Ду;Семейный;Детектив;Истории с животными;Современное кино (2000–2020);6.672;797697;Scoob!;5.6;5.3;;;;;;;;;;"Бобры идут по следу;Великий мышиный сыщик;Покемон. Детектив Пикачу;Скуби-Ду 3: Тайна начинается;102 далматинца;Жил-был пес;Земля: Один потрясающий день;Хатико: Самый верный друг;Зверополис;Как приручить дракона;Мама для мамонтенка;Рататуй;Остров собак;История Хатико;Того;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс"
Мы купили зоопарк;Семейный;Комедия;Истории с животными;Современное кино (2000–2020);7.688;464413;We Bought a Zoo;7;6.2;;;;;;;;;;"102 далматинца;Зверополис;Рататуй;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс;Цыпленок Цыпа;Кунг-фу Панда;Кунг-Фу Панда;Рыжий пес;Барашек Шон;Тайная жизнь;Марли и я;Маша и Медведь;Уоллес и Громит: Проклятие кролика-оборотня;Ледниковый период 2: Глобальное потепление;Зверопой;Барашек Шон: Фермагеддон;Кролик Питер;Благодаря Винн Дикси"
Медвежья история;Семейный;Фэнтези;Истории с животными;Современное кино (2000–2020);7.602;931150;Historia de un oso;7.7;0;;;;;;;;;;"Жил-был пес;Как приручить дракона;Собачья жизнь 2;Драконы: Подарок ночной фурии;Как приручить дракона 3;Братец медвежонок;Кунг-Фу Панда: Загадки свитка;Франкенвини;Монстр в Париже;Хортон;Драконы: Гонки бесстрашных. Начало;Паутина Шарлотты;Как приручить дракона 2;Иван Царевич и Серый Волк 2;Братец медвежонок 2: Лоси в бегах;Санта Лапус 2: Санта лапушки;100% волк;Ежик в тумане;Кот в сапогах 2: Последнее желание;Пес в сапогах"
Как поймать перо Жар-Птицы;Семейный;Фэнтези;Детские приключения;Новинки (2020–2025);5.356;586269;;4.8;0;;;;;;;;;;"Летучий корабль;Приключения домовенка;Дед Мороз и Серый волк;Когда я стану великаном;Бука. Мое любимое чудище;Райя и последний дракон;Дед Мороз и лето;Лука;В некотором царстве…;Дикие лебеди;Ореховый прутик;Вперёд;Три богатыря и Конь на троне;Вперед;Иван Царевич и Серый Волк 5;Голос монстра;Необыкновенная история на Рождество;Баранкин, будь человеком!;Мечты сбываются!;Братья Супер Марио в кино"
Смешарики. Начало;Семейный;Комедия;Семейные комедии;Новинки (2020–2025);6.253;570117;;5.9;0;;;;;;;;;;"По семейным обстоятельствам;Большая семья;Мой ужасный сосед;Неисправимый Рон;Моя ужасная сестра;Мой друг мистер Персиваль;Воскресный папа;Добро пожаловать к Райли;Барбоскины на даче;Привет семье!;Миньоны: Грювитация;Босс-молокосос 2;Подарок на Рождество;Монстры на каникулах: Трансформания;Неваляшка;Семейное ограбление;Семейка с приветом: Миллионы по ветру;Здравствуй, Дедушка Мороз!;Моя безумная семья;Семейка Аддамс: Горящий тур"
Белый Бим Черное ухо;Семейный;Драма;Истории с животными;Классика (до 2000 года);8.424;46068;;8;0;;;;;;;;;;"Лис и пёс;Хатико: Самый верный друг;История Хатико;Мой Хатико;Невероятный мир глазами Энцо;Подарок для самого слабого;Каштанка;Пальма;Мечтатель;Белый Бог;Это моя собака;Дети небес;Маленькая принцесса;Дорогая моя доченька;Король Лев;Зима в Простоквашино;Каникулы в Простоквашино;Трое из Простоквашино;Путешествие муравья;Ежик в тумане"
Марья-искусница;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);8.072;46548;;7.1;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
Маленький Николя;Семейный;Комедия;Детские приключения;Современное кино (2000–2020);7.814;424299;Le Petit Nicolas;7.1;5.8;;;;;;;;;;"Головоломка;Лего Фильм;Маленькие секреты;Ральф против интернета;Каникулы маленького Николя;Программа защиты принцесс;Губка Боб в 3D;Тачки 3;Camp Rock 2: Отчетный концерт;Один дома 4;Один дома 5: Праздничное ограбление;Винни Пух идет в гости;Малыш и Карлсон;Карлсон вернулся;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха"
Русалочка: Начало истории Ариэль;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);7.22;308804;The Little Mermaid: Ariel's Beginning;6.1;5.4;;;;;;;;;;"Клаус;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Рапунцель: Счастлива навсегда;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин"
Будешь со мной дружить?;Семейный;Комедия;Детские приключения;Новинки (2020–2025);8.029;62649;Mujhse Dosti Karoge!;5.1;4;;;;;;;;;;"Карлсон вернулся;Малыши;Александр Маленький;Каникулы Бонифация;Семейка Крудс: Новоселье;Незнайка учится;Финник;Незнайка с нашего двора;Мой папа – вождь;Мой папа летчик;Неваляшка 2;Винни Пух идет в гости;Малыш и Карлсон;Головоломка;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха"
Я;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);6.537;450220;;6.1;0;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Приключения Реми;Голубой щенок;Два брата;Белль и Себастьян;Белль и Себастьян: приключения продолжаются;Мадагаскар;Миа и белый лев;В поисках Дори;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров"
Гадкий я 3;Семейный;Комедия;Семейные комедии;Современное кино (2000–2020);6.332;820599;Despicable Me 3;6.3;5.7;;;;;;;;;;"Гадкий я;Семейный портрет в интерьере;Тачки;Университет монстров;Семейка Аддамс;Лимонадный рот;Аисты;Рамона и Бизус;Шрэк: Хэллоуин;Семейка монстров;Классный мюзикл;Лига монстров;Семейный уик-энд;Папина дочка;Паспорт в Париж;Гномео и Джульетта;Маша;Семейка вампиров;Camp Rock: Музыкальные каникулы;Малыш Кид"
Чук и Гек;Семейный;Приключения;Детские приключения;Классика (до 2000 года);8.195;45533;;6.7;0;;;;;;;;;;"Мулан;Ребята с улицы;Земля до начала времен;Расмус-бродяга;Неуловимый Фунтик;Паровозик из Ромашкова;Три толстяка;Выше радуги;Оливер!;Спасатели;Покахонтас;Катерок;Волшебный голос Джельсомино;Тимур и его команда;Пеппи Длинныйчулок;Бедная богатая девочка;Ключ времени;История игрушек 2;Джордж из джунглей;Вверх"
Волчьи дети Амэ и Юки;Семейный;Фэнтези;Межпоколенческие драмы;Современное кино (2000–2020);8.015;655515;Okami kodomo no Ame to Yuki;8.1;8.6;;;;;;;;;;"Тайна Коко;Воспоминания о Марни;Отважная;Белая птица. Новое чудо;Энканто;Мумия: Принц Египта;Жил-был пес;Клаус;Как приручить дракона;Шрэк;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Медвежья история"
Свои дети;Семейный;Драма;Межпоколенческие драмы;Новинки (2020–2025);7.903;397655;;6.1;0;;;;;;;;;;"Папа;История семьи Блум;Мой маленький ангел;Отцовство;У Бога свои планы;Самое главное;Голоса большой страны;Чудо;Радости и печали маленького лорда;Чудеса с небес;Дорогая моя доченька;Мой Хатико;Подарок для самого слабого;Каштанка;Пальма;Душа;Белая птица. Новое чудо;Отцы и деды;Энканто;Я родом из детства"
Пес в сапогах;Семейный;Фэнтези;Истории с животными;Новинки (2020–2025);8.158;43381;;7.4;0;;;;;;;;;;"100% волк;Кот в сапогах 2: Последнее желание;Голос;Волк и семеро козлят на новый лад;Изумительный Морис;Кот Гром и заколдованный дом;Маленькая мисс Дулиттл;Школа магических зверей. Тайна Подземелья;Подарок с характером;Заклинательница акул;СуперБобровы: Народные мстители;Кот;Жил-был пес;Как приручить дракона;Ежик в тумане;Гадкий утёнок;Медвежья история;Золотая антилопа;Собачья жизнь 2;Драконы: Подарок ночной фурии"
Гадкий утёнок;Семейный;Фэнтези;Истории с животными;Классика (до 2000 года);8.151;423042;;7.4;0;;;;;;;;;;"Ежик в тумане;Золотая антилопа;Война тануки в периоды Хэйсэй и Помпоко;Король Лев 2: Гордость Симбы;Олененок Рудольф;Гарри и Хендерсоны;Дамбо;Доктор Улитка;Стюарт Литтл;Гадкий утенок;Король-львенок;Доктор Дулиттл;100% волк;Жил-был пес;Как приручить дракона;Кот в сапогах 2: Последнее желание;Пес в сапогах;Медвежья история;Собачья жизнь 2;Драконы: Подарок ночной фурии"
Чебурашка идет в школу;Семейный;Комедия;Истории с животными;Новинки (2020–2025);7.985;230228;;7.2;0;;;;;;;;;;"Винни Пух и день забот;Крошка Енот;Дружок;Луговые собачки;Возвращение кота;Чучело-Мяучело;Терем-теремок;Рождество кота Боба;День курка;Муравьишка-хвастунишка;Путешествие с домашними животными;Лиса Патрикеевна;Маша и медведь. Запутанные истории;Снупи и мелочь пузатая в кино;Жил-был кот;Суперпитомцы;Маша и медведь: Новые истории;Королева Шантеклера;Чебурашка;Кот под прикрытием"
Зверополис;Семейный;Комедия;Истории с животными;Современное кино (2000–2020);8.316;775276;Zootopia;8;8.1;;;;;;;;;;"102 далматинца;Рататуй;Бесподобный мистер Фокс;Верните Рекса;Пес Барбос и необычный кросс;Цыпленок Цыпа;Кунг-фу Панда;Кунг-Фу Панда;Рыжий пес;Барашек Шон;Тайная жизнь;Марли и я;Маша и Медведь;Мы купили зоопарк;Уоллес и Громит: Проклятие кролика-оборотня;Ледниковый период 2: Глобальное потепление;Зверопой;Барашек Шон: Фермагеддон;Кролик Питер;Благодаря Винн Дикси"
Гномы в деле!;Семейный;Фэнтези;Детские приключения;Новинки (2020–2025);8.002;1200972;Die Heinzels - R?ckkehr der Heinzelm?nnchen;6;0;;;;;;;;;;"Летучий корабль;Приключения домовенка;Дед Мороз и Серый волк;Когда я стану великаном;Бука. Мое любимое чудище;Райя и последний дракон;Дед Мороз и лето;Лука;В некотором царстве…;Дикие лебеди;Ореховый прутик;Вперёд;Три богатыря и Конь на троне;Вперед;Иван Царевич и Серый Волк 5;Голос монстра;Необыкновенная история на Рождество;Баранкин, будь человеком!;Мечты сбываются!;Братья Супер Марио в кино"
Звездные собаки: Белка и Стрелка;Семейный;Фантастика;Истории с животными;Современное кино (2000–2020);6.025;395691;;5;0;;;;;;;;;;"Лило и Стич;Окча;Мой домашний динозавр;Суперпес;Белка и Стрелка: Лунные приключения;Смешарики. Дежавю;Щенячий патруль: Мегащенки;Думай как собака;СуперБобровы;Питомец Юрского периода;Планета 51;ВАЛЛ·И;Корпорация Монстров;Корпорация монстров;Суперсемейка;Ральф;Летние войны;Город героев;В гости к Робинсонам;Мирай из будущего"
Спасти планету;Семейный;Фантастика;Детские приключения;Новинки (2020–2025);7.824;1002696;Before the Flood;8.2;7;;;;;;;;;;"Фиксики против Кработов;Соник в кино;Железяки;Рэтчет и Кланк: Галактические рейнджеры;Диномама;Соник 2 в кино;Мой любимый динозавр;Планета 51;ВАЛЛ·И;Корпорация Монстров;Стальной гигант;Корпорация монстров;Приключения Электроника;Ральф;Великан;Город героев;В гости к Робинсонам;Дом;Роботы;Город Эмбер: Побег"
Слоны — мои друзья;Семейный;Приключения;Истории с животными;Новинки (2020–2025);7.137;95812;Haathi Mere Saathi;6.9;0;;;;;;;;;;"Медведи Камчатки. Начало жизни;Тигренок на подсолнухе;Город кошек;Как львенок и черепаха пели песню;Мишка на севере;Храбрый заяц;Земля медведей;Оранжевое горлышко;Девочка и крокодил;Мы — одна команда;Пограничный пес Алый;Далеко - далеко;Букашки. Приключение в Долине муравьев;Волк и Лев;Миграция;Маленькая рыбка;Невероятные приключения кота;Волшебный парк Джун;Удивительное путешествие доктора Дулиттла;Джунгли зовут! В поисках Марсупилами"
Мария, Мирабела;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.245;46539;Maria, Mirabella;7.5;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
Белль и Себастьян: приключения продолжаются;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);8.104;854458;Belle et S?bastien, l'aventure continue;6.6;0;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Приключения Реми;Голубой щенок;Два брата;Белль и Себастьян;Мадагаскар;Миа и белый лев;В поисках Дори;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров;Девочка и лисенок"
Король-львенок;Семейный;Фэнтези;Истории с животными;Классика (до 2000 года);7.298;4385452;King;5.1;0;;;;;;;;;;"Ежик в тумане;Гадкий утёнок;Золотая антилопа;Война тануки в периоды Хэйсэй и Помпоко;Король Лев 2: Гордость Симбы;Олененок Рудольф;Гарри и Хендерсоны;Дамбо;Доктор Улитка;Стюарт Литтл;Гадкий утенок;Доктор Дулиттл;100% волк;Жил-был пес;Как приручить дракона;Кот в сапогах 2: Последнее желание;Пес в сапогах;Медвежья история;Собачья жизнь 2;Драконы: Подарок ночной фурии"
Семейный уик-энд;Семейный;Комедия;Семейные комедии;Современное кино (2000–2020);6.199;582088;Family Weekend;6.2;5.5;;;;;;;;;;"Гадкий я;Семейный портрет в интерьере;Тачки;Университет монстров;Семейка Аддамс;Лимонадный рот;Аисты;Рамона и Бизус;Шрэк: Хэллоуин;Семейка монстров;Классный мюзикл;Лига монстров;Папина дочка;Паспорт в Париж;Гномео и Джульетта;Маша;Семейка вампиров;Camp Rock: Музыкальные каникулы;Малыш Кид;Ханна Монтана: Кино"
Скуби-Ду 3: Тайна начинается;Семейный;Детектив;Детские приключения;Современное кино (2000–2020);5.134;419046;Scooby-Doo! The Mystery Begins;5.3;4.3;;;;;;;;;;"Покемон. Детектив Пикачу;Фунтик и сыщики;Тайна четырех принцесс;Бобры идут по следу;Скуби-Ду;Планета 51;Клаус;ВАЛЛ·И;Вверх;В поисках Немо;Головоломка;Корпорация Монстров;Пластилиновая ворона;Корпорация монстров;Песнь моря;Свалкармония;В стране невыученных уроков;Без семьи;Мэри Поппинс, до свидания;Рыбка Поньо на утесе"
Артек. Большое путешествие;Семейный;Приключения;Детские приключения;Новинки (2020–2025);7.64;1291197;;0;0;;;;;;;;;;"Варежка;Страна игрушек;Мартынко;Фантик;Легенды Орленка;Потерянный орех;Ловцы забытых голосов;Маша и медведь. Героями не рождаются;Зеленый огонек;Новые приключения Дони и Микки;Царевич Проша;Барабаниада;Ищите маму;Олли и сокровища пиратов;Снежная пятерка;Айнбо. Сердце Амазонии;Побег за мечтой;Маша и море;Три богатыря и принцесса Египта;Необыкновенное путешествие Серафимы"
Санта Клаус;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);6.865;2547;The Santa Clause;6.6;5.9;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
В поисках Дори;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);7.423;692957;Finding Dory;7.2;7.7;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Приключения Реми;Голубой щенок;Два брата;Белль и Себастьян;Белль и Себастьян: приключения продолжаются;Мадагаскар;Миа и белый лев;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров;Девочка и лисенок"
Я сражаюсь с великанами;Семейный;Фэнтези;Детские приключения;Современное кино (2000–2020);6.112;924989;I Kill Giants;6.1;6.7;;;;;;;;;;"Клаус;Песнь моря;В стране невыученных уроков;Мэри Поппинс, до свидания;Рыбка Поньо на утесе;Возвращение домовенка;Щелкунчик;Маленький принц;Ариэтти из страны лилипутов;Рапунцель: Запутанная История;Рапунцель: Счастлива навсегда;Капризная принцесса;Хранители снов;Холодное сердце;Мост в Терабитию;Алеша Попович и Тугарин Змей;Добрыня Никитич и Змей Горыныч;Книга жизни;Феи: Легенда о чудовище;Кристофер Робин"
Русалочка;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);8.2;8147;The Little Mermaid;7.6;8.4;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка;Вилли Вонка и шоколадная фабрика"
Храбрый плавник;Семейный;Приключения;Истории с животными;Современное кино (2000–2020);4.983;662558;Back to the Sea;4.3;0;;;;;;;;;;"Земля: Один потрясающий день;Мама для мамонтенка;Остров собак;Океаны;Эрнест и Селестина: Приключения мышки и медведя;Ледниковый период;Приключения пингвиненка Лоло;Спирит: Душа прерий;Приключения Реми;Голубой щенок;Два брата;Белль и Себастьян;Белль и Себастьян: приключения продолжаются;Мадагаскар;Миа и белый лев;В поисках Дори;Приключения Паддингтона;Фердинанд;Рио;Ледниковый период 3: Эра динозавров"
Мой папа летчик;Семейный;Комедия;Детские приключения;Новинки (2020–2025);6.192;745102;;0;0;;;;;;;;;;"Карлсон вернулся;Малыши;Александр Маленький;Каникулы Бонифация;Семейка Крудс: Новоселье;Незнайка учится;Финник;Незнайка с нашего двора;Будешь со мной дружить?;Мой папа – вождь;Неваляшка 2;Винни Пух идет в гости;Малыш и Карлсон;Головоломка;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха"
Удивительное путешествие доктора Дулиттла;Семейный;Приключения;Истории с животными;Новинки (2020–2025);6.409;1042726;Dolittle;5.6;4;;;;;;;;;;"Медведи Камчатки. Начало жизни;Тигренок на подсолнухе;Город кошек;Как львенок и черепаха пели песню;Мишка на севере;Храбрый заяц;Земля медведей;Оранжевое горлышко;Девочка и крокодил;Мы — одна команда;Пограничный пес Алый;Далеко - далеко;Букашки. Приключение в Долине муравьев;Волк и Лев;Слоны — мои друзья;Миграция;Маленькая рыбка;Невероятные приключения кота;Волшебный парк Джун;Джунгли зовут! В поисках Марсупилами"
Освободите Вилли;Семейный;Приключения;Истории с животными;Классика (до 2000 года);7.659;14833;Free Willy;6.1;5.6;;;;;;;;;;"Король Лев;Медведь;Лисенок Вук;Мышонок Пик;Умка;Храбрый олененок;Рикки-Тикки-Тави;Умка ищет друга;Балто;Маугли;101 далматинец;Коты-аристократы;Дорога домой: Невероятное путешествие;Котенок с улицы Лизюкова;Приключения Флика;Доктор Айболит и его звери;Национальный бархат;Все псы попадают в рай;Белый клык;Лягушка-путешественница"
Джек;Семейный;Комедия;Детские приключения;Классика (до 2000 года);7.355;7320;Jack;5.8;4.4;;;;;;;;;;"Винни Пух идет в гости;Малыш и Карлсон;По следам бременских музыкантов;История игрушек;Подкидыш;Шапокляк;Чиполлино;Приключения Винни Пуха;Дядюшка Ау;Храбрый портняжка;Винтик и Шпунтик – веселые мастера;Тараканище;Энни;Один дома 2: Затерянный в Нью-Йорке;Один дома 3;Карлсон вернулся;Головоломка;Маленький Николя;Малыши;Лего Фильм"
Спасатели;Семейный;Приключения;Детские приключения;Классика (до 2000 года);7.677;34299;The Rescuers;6.9;6.4;;;;;;;;;;"Мулан;Ребята с улицы;Земля до начала времен;Расмус-бродяга;Неуловимый Фунтик;Паровозик из Ромашкова;Три толстяка;Выше радуги;Оливер!;Чук и Гек;Покахонтас;Катерок;Волшебный голос Джельсомино;Тимур и его команда;Пеппи Длинныйчулок;Бедная богатая девочка;Ключ времени;История игрушек 2;Джордж из джунглей;Вверх"
Элементарно;Семейный;Фэнтези;Семейные комедии;Новинки (2020–2025);7.547;661210;Elementary;7.9;0;;;;;;;;;;"Иван Царевич и Серый Волк 4;Чаклун и Румба;Шрэк;Рождественская история Микки;Монстры на каникулах;Жили-были старик со старухой;Зачарованная;Гринч;Моя ужасная няня;Странная жизнь Тимоти Грина;Шрэк навсегда;Гринч — похититель Рождества;Шрэк Третий;Шрэк 2;Санта Клаус 2;Санта Клаус 3;100% волк;Летучий корабль;Приключения домовенка;Дед Мороз и Серый волк"
Шикарное приключение Шарпей;Семейный;Приключения;Истории с животными;Новинки (2020–2025);6.048;518159;Sharpay's Fabulous Adventure;4.8;0;;;;;;;;;;"Медведи Камчатки. Начало жизни;Тигренок на подсолнухе;Город кошек;Как львенок и черепаха пели песню;Мишка на севере;Храбрый заяц;Земля медведей;Оранжевое горлышко;Девочка и крокодил;Мы — одна команда;Пограничный пес Алый;Далеко - далеко;Букашки. Приключение в Долине муравьев;Волк и Лев;Слоны — мои друзья;Миграция;Маленькая рыбка;Невероятные приключения кота;Волшебный парк Джун;Удивительное путешествие доктора Дулиттла"
Белый снег;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);6.752;1345722;;5.8;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
Суперпес;Семейный;Фантастика;Истории с животными;Современное кино (2000–2020);5.388;196670;Underdog;4.8;4.1;;;;;;;;;;"Лило и Стич;Окча;Мой домашний динозавр;Звездные собаки: Белка и Стрелка;Белка и Стрелка: Лунные приключения;Смешарики. Дежавю;Щенячий патруль: Мегащенки;Думай как собака;СуперБобровы;Питомец Юрского периода;Планета 51;ВАЛЛ·И;Корпорация Монстров;Корпорация монстров;Суперсемейка;Ральф;Летние войны;Город героев;В гости к Робинсонам;Мирай из будущего"
История игрушек 2;Семейный;Приключения;Детские приключения;Классика (до 2000 года);7.809;405;Toy Story 2;7.9;8.7;;;;;;;;;;"Мулан;Ребята с улицы;Земля до начала времен;Расмус-бродяга;Неуловимый Фунтик;Паровозик из Ромашкова;Три толстяка;Выше радуги;Оливер!;Чук и Гек;Спасатели;Покахонтас;Катерок;Волшебный голос Джельсомино;Тимур и его команда;Пеппи Длинныйчулок;Бедная богатая девочка;Ключ времени;Джордж из джунглей;Вверх"
Тачки;Семейный;Комедия;Семейные комедии;Современное кино (2000–2020);7.524;61249;Cars;7.3;6.9;;;;;;;;;;"Гадкий я;Семейный портрет в интерьере;Университет монстров;Семейка Аддамс;Лимонадный рот;Аисты;Рамона и Бизус;Шрэк: Хэллоуин;Семейка монстров;Классный мюзикл;Лига монстров;Семейный уик-энд;Папина дочка;Паспорт в Париж;Гномео и Джульетта;Маша;Семейка вампиров;Camp Rock: Музыкальные каникулы;Малыш Кид;Ханна Монтана: Кино"
Семейное ограбление;Семейный;Комедия;Семейные комедии;Новинки (2020–2025);6.34;959858;Mes tr?sors;5.5;0;;;;;;;;;;"По семейным обстоятельствам;Большая семья;Мой ужасный сосед;Неисправимый Рон;Моя ужасная сестра;Мой друг мистер Персиваль;Воскресный папа;Добро пожаловать к Райли;Барбоскины на даче;Привет семье!;Миньоны: Грювитация;Босс-молокосос 2;Подарок на Рождество;Монстры на каникулах: Трансформания;Смешарики. Начало;Неваляшка;Семейка с приветом: Миллионы по ветру;Здравствуй, Дедушка Мороз!;Моя безумная семья;Семейка Аддамс: Горящий тур"
Аленький цветочек;Семейный;Фэнтези;Детские приключения;Классика (до 2000 года);7.819;278377;;7.4;0;;;;;;;;;;"Праздник новогодней елки;Мой сосед Тоторо;Вилли Вонка и шоколадная фабрика;Красавица и чудовище;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Вилли Вонка и шоколадная фабрика;Русалочка;Сказка о рыбаке и рыбке;Двенадцать месяцев;Белоснежка и семь гномов;Снежная королева;Конек-Горбунок;Анастасия;Сказка о царе Салтане;Петя и Красная Шапочка;Мэри Поппинс;Сказка о мертвой царевне и семи богатырях;Золушка"
