0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Посланники;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.034;88149;The Messengers;5.3;3.8;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины"
Обитель зла: Раккун Сити;Ужасы;Фантастика;Кровавые слэшеры;Новинки (2020–2025);5.404;1045397;Resident Evil: Welcome to Raccoon City;5.2;4.9;;;;;;;;;;"Вход в пустоту;Монстро;Пропавшие среди живых;Мертвеход;Слизняк;Под водой;Постарайся остаться живым;Зараженная;2016: Конец ночи;З/Л/О 3. Новый вирус;Тварь;Атака пауков;М3ГАН;Инфекция;Титан;Инфекция: Фаза 2;Глубокое синее море 3;Синяя бездна 2;28 дней спустя;Возвращение живых мертвецов"
По прозвищу «Зверь»;Ужасы;Боевик (Экшен);Кровавые слэшеры;Новинки (2020–2025);6.578;46783;;5.6;0;;;;;;;;;;"Зверобой;Охотник на людей;Зверь;Поезд в Пусан 2: Полуостров;Судная ночь навсегда;Хэллоуин убивает;Логово зверя;31: Праздник смерти;Грайндхаус;Обитель зла;Пазманский дьявол;Доказательство смерти;Планета страха;Топор. 1943;Гость;Топор. 1944;Никто не выжил;Бомж с дробовиком;Париж. Город Zомби;Фредди против Джейсона"
Королева проклятых;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);7.018;22412;Queen of the Damned;5.3;4;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Суходол;Гоголь. Вий"
Интервью с вампиром;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);7.949;8151;Interview with the Vampire: The Vampire Chronicles;7.5;6;;;;;;;;;;"Сонная лощина;Вий;Зловещие мертвецы 3: Армия тьмы;Носферату: Призрак ночи;Зловещие мертвецы;Американский оборотень в Лондоне;Калейдоскоп ужасов;Пропащие ребята;Змеиный источник;Дракула;Исполнитель желаний;Американский оборотень в Париже;Кладбище домашних животных;Шоссе смерти;Вампирши;Лепрекон;Кошмар на улице Вязов 6: Фредди мертв;Граф Монтенегро;От заката до рассвета 3: Дочь палача;Дракулов"
Тело Дженнифер;Ужасы;Комедия;Сверхъестественные;Современное кино (2000–2020);5.729;404510;Jennifer's Body;5.6;5.2;;;;;;;;;;"Тень вампира;Привязанные к дому;Моя девушка — монстр;Швы;Самый страшный фильм 3D;Зловещие мертвецы 2;Бал вампиров;Гремлины;Тельма;Ночь страха;Семь пар нечистых;Бывшая с того света;Оборотни внутри;Сдается дом со всеми неудобствами;Невеста Чаки;Особняк с привидениями;Если твоя девушка — зомби;Эбигейл;2001 маньяк;Топор"
Излечить страх;Ужасы;Фантастика;Психологические;Современное кино (2000–2020);7.786;807852;;0;0;;;;;;;;;;"Тихое место;Треугольник;Лекарство против страха;Мы;Оно приходит за тобой;Патрик;Мрачные небеса;Носители;Явление;Страх.сом;Нечто;Артефакт;Части тела;Муха;Муха;Муха;Муха;Муха;Муха;Доктор Джекилл и мистер Хайд"
Зловещие мертвецы 2;Ужасы;Комедия;Сверхъестественные;Классика (до 2000 года);7.632;2918;Evil Dead II;7.7;7.5;;;;;;;;;;"Бал вампиров;Гремлины;Ночь страха;Невеста Чаки;Тень вампира;Тельма;Привязанные к дому;Семь пар нечистых;Бывшая с того света;Оборотни внутри;Моя девушка — монстр;Сдается дом со всеми неудобствами;Тело Дженнифер;Особняк с привидениями;Швы;Если твоя девушка — зомби;Эбигейл;Самый страшный фильм 3D;Люди под лестницей;Интервью с вампиром"
Отчим;Ужасы;Триллер;Психологические;Классика (до 2000 года);8.393;1161789;;5.7;0;;;;;;;;;;"Сияние;Ребенок Розмари;Челюсти;Отвращение;Птицы;Карнавал душ;Соблазнитель;Куджо;Подглядывающий;Близнецы-убийцы;1408;Медсестра;Другие;Пила: Игра на выживание;Прочь;Слушатель;Ночной гость;Замороженный;Человек у окна;Не дыши"
Райское озеро;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.92;373158;Eden Lake;6.7;6.3;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007;Хостел"
Не бойся темноты;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);5.919;432417;Don't Be Afraid of the Dark;5.5;5.9;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Королева проклятых;Суходол"
Пакет;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);7.493;331748;;7.8;0;;;;;;;;;;"Последний киносеанс;Запределье;Опустевший город;Невинные;Незваный друг;Обитель теней;Крикуны;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Девушка с косой;Монстры Юга"
Полтергейст;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);5.12;313523;Poltergeist;4.9;4.8;;;;;;;;;;"Кошмар на улице Вязов;Франкенштейн;Ночь живых мертвецов;Невеста Франкенштейна;Живая мертвечина;Дрожь земли;Дети дождя;Последний человек на Земле;Кристина;Факультет;Дитя тьмы;Лунатики;Потустороннее;Убийственная мультипликация;Курортный туман;Кошмар на улице Вязов 7;Дрожь земли 2: Повторный удар;Клоуны-убийцы из космоса;Париж. Город мертвых;Иногда они возвращаются"
Музей восковых фигур;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.913;5608;Waxwork;6.1;4.6;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007;Хостел"
Мания Жизели;Ужасы;Триллер;Психологические;Новинки (2020–2025);6.854;41596;;6.3;0;;;;;;;;;;"Медсестра;Слушатель;Ночной гость;Человек у окна;Игры мотыльков;Ночное происшествие;Собака Павлова;Вальдо;Клаустрофобы 2: Лига выживших;Страшно красив;Чертово колесо;Квартирантка;Бабушка;Клаустрофобы: Квест в Москве;Ночь;Кто там;Не выходи из дома;Топь;Не дыши 2;Клаустрофобия"
Прячься!;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.991;1291491;The Boy Behind the Door;5.7;7.5;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито"
Пункт назначения 5;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.068;506349;Final Destination 5;5.9;6;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Оно;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Человек-мотылек;Дом в конце времен;Корабль-призрак"
Замороженный;Ужасы;Триллер;Психологические;Современное кино (2000–2020);7.647;57296;Hibernatus;6.6;0;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито;Оно приходит ночью"
Последнее воскресение;Ужасы;Драма;Психологические;Новинки (2020–2025);7.338;276379;The Last Station;6.9;6.7;;;;;;;;;;"Девушка в подвале;Страна хороших деточек;Кэрри;Маяк;Полустанок;мама!;Май;Антихрист;История двух сестер;Бабадук;Темная вода;Коробка;Артефакт;Медсестра;Трясина;Слушатель;Ночной гость;Человек у окна;База «Клейтон»;Тихое место 2"
Франкенштейн;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);7.487;464475;Frankenstein;7.5;0;;;;;;;;;;"Кошмар на улице Вязов;Ночь живых мертвецов;Невеста Франкенштейна;Живая мертвечина;Дрожь земли;Дети дождя;Последний человек на Земле;Кристина;Факультет;Дитя тьмы;Лунатики;Потустороннее;Убийственная мультипликация;Курортный туман;Кошмар на улице Вязов 7;Дрожь земли 2: Повторный удар;Клоуны-убийцы из космоса;Париж. Город мертвых;Иногда они возвращаются;Деревня проклятых"
Темнее ночи;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);4.253;818870;M?s negro que la noche;4.3;0;;;;;;;;;;"Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Кука;Песочный человек;Призрак виллы Натхов;Преисподняя;День полнолуния;Ледяная внучка;Домовой;Страшные сказки;Воображариум;Земля вампиров;Отдай свою душу;Вкус ночи;Жатва;Плюшевый монстр;Посылка;Шкатулка проклятия"
Третья волна зомби;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.514;979129;The Cured;5.6;6.4;;;;;;;;;;"Последний киносеанс;Запределье;Пакет;Опустевший город;Невинные;Незваный друг;Обитель теней;Крикуны;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Девушка с косой"
Призраки в Коннектикуте;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.69;263984;The Haunting in Connecticut;5.9;4.3;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Руины;Проклятие Аннабель 3"
Пятница 13-е;Ужасы;Триллер;Кровавые слэшеры;Классика (до 2000 года);5.894;251790;Friday the 13th;5.5;4.3;;;;;;;;;;"Маньяк;Техасская резня бензопилой;Кровавая жатва;Хэллоуин 2;Хэллоуин;Я плюю на ваши могилы;Городские легенды;Детские игры;Ночной кошмар;Челюсти 2;Остров смерти;Челюсти 3D;Черное Рождество;Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Связи нет;Бункер;Людоед"
От заката до рассвета 3: Дочь палача;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);5.259;77155;From Dusk Till Dawn 3: The Hangman's Daughter;4.8;5.3;;;;;;;;;;"Интервью с вампиром;Сонная лощина;Вий;Зловещие мертвецы 3: Армия тьмы;Носферату: Призрак ночи;Зловещие мертвецы;Американский оборотень в Лондоне;Калейдоскоп ужасов;Пропащие ребята;Змеиный источник;Дракула;Исполнитель желаний;Американский оборотень в Париже;Кладбище домашних животных;Шоссе смерти;Вампирши;Лепрекон;Кошмар на улице Вязов 6: Фредди мертв;Граф Монтенегро;Дракулов"
До костей;Ужасы;Мелодрама;Психологические;Новинки (2020–2025);6.606;968770;To the Bone;6.8;6.6;;;;;;;;;;"Артефакт;Медсестра;Трясина;Слушатель;Ночной гость;Последнее воскресение;Человек у окна;База «Клейтон»;Тихое место 2;Игры мотыльков;Вне/себя;Человек-невидимка;Ночное происшествие;Капля;Собака Павлова;Невидимый;Мания Жизели;Пришельцы в доме;Чрево;Невидимка"
Пульс;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.064;103392;Pulse;4.7;3.8;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Оно;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Человек-мотылек;Дом в конце времен;Корабль-призрак"
Ночь;Ужасы;Триллер;Психологические;Новинки (2020–2025);5.358;1149149;The Night;5.5;7;;;;;;;;;;"Медсестра;Слушатель;Ночной гость;Человек у окна;Игры мотыльков;Ночное происшествие;Собака Павлова;Мания Жизели;Вальдо;Клаустрофобы 2: Лига выживших;Страшно красив;Чертово колесо;Квартирантка;Бабушка;Клаустрофобы: Квест в Москве;Кто там;Не выходи из дома;Топь;Не дыши 2;Клаустрофобия"
Темные отражения;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.184;991097;The Darkest Minds;5.7;4.1;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Оно;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Человек-мотылек;Дом в конце времен;Корабль-призрак"
Страна чудес Вилли;Ужасы;Боевик (Экшен);Сверхъестественные;Новинки (2020–2025);6.386;1319046;Willy's Wonderland;5.5;5.6;;;;;;;;;;"Армия мертвецов;Адский бункер: Восстание спецназа;Проклятые. Противостояние;30 дней ночи;С вечера до полудня;От заката до рассвета;Вопль;Божественная ярость;Вампиры;Логово Дьявола;Обитель зла 4: Жизнь после смерти 3D;Дожить до рассвета;30 дней до рассвета;От заката до рассвета 2: Кровавые деньги из Техаса;Джиперс Криперс 3;Хеллсинг;Зверобой;Охотник на людей;Зверь;По прозвищу «Зверь»"
Человек-мотылек;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.818;759;The Mothman Prophecies;6.4;5.5;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Оно;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Дом в конце времен;Корабль-призрак;Земля мертвых"
Ночь страха;Ужасы;Комедия;Сверхъестественные;Классика (до 2000 года);6.552;467118;Fright Night;6.4;6.3;;;;;;;;;;"Зловещие мертвецы 2;Бал вампиров;Гремлины;Невеста Чаки;Тень вампира;Тельма;Привязанные к дому;Семь пар нечистых;Бывшая с того света;Оборотни внутри;Моя девушка — монстр;Сдается дом со всеми неудобствами;Тело Дженнифер;Особняк с привидениями;Швы;Если твоя девушка — зомби;Эбигейл;Самый страшный фильм 3D;Люди под лестницей;Интервью с вампиром"
Ужас Амитивилля: Пробуждение;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.417;586708;Amityville: The Awakening;4.8;3.9;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины"
Маребито;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.949;85108;Marebito;6;0;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Оно приходит ночью"
Что бы вы сделали...;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.433;602727;Would You Rather;5.7;5.5;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Незнакомцы;Дом восковых фигур;Хэллоуин 2007;Хостел"
Синдром Петрушки;Ужасы;Фантастика;Психологические;Новинки (2020–2025);6.349;838726;;5.8;0;;;;;;;;;;"Артефакт;База «Клейтон»;Тихое место 2;Вне/себя;Человек-невидимка;Капля;Невидимый;Пришельцы в доме;Чрево;Невидимка;Синоптик;Страшная красавица;Убежище;Девушка моих кошмаров;Тебе стоило уйти;Секретный эксперимент;Тень звезды;Нечто;Излечить страх;Части тела"
Не вижу зла;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.765;102445;See No Evil;5.1;3.3;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины"
Темное наследие;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);0;222547;Dark Heritage;4.1;0;;;;;;;;;;"Заклятье. Дом 32;Песочник;Именины;Беспокойная Анна;Недетский дом;Дом на другой стороне;Избави нас от лукавого;Тайна темной комнаты;Пустой человек;Пионеры-герои;Проклятый дом;Узник старой усадьбы;Тайна перевала Дятлова;Заклятье. Другая сторона;Телесеть;Сонная Лощина;Заклятие;Звонок;Тайный Санта;Королевство"
Монстры Юга;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.74;928053;Southbound;5.9;7;;;;;;;;;;"Последний киносеанс;Запределье;Пакет;Опустевший город;Невинные;Незваный друг;Обитель теней;Крикуны;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Девушка с косой"
Пункт назначения 4;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);5.657;405753;The Final Destination;5.1;4.1;;;;;;;;;;"Синяя бездна 2;28 дней спустя;Обитель зла: Вырождение;Мутанты;Охота на пиранью;Карантин;Залив;Пещера;У холмов есть глаза 2;Проклятие Чаки;Чужие против Хищника: Реквием;Счастливого нового дня смерти;Пираньи 3D;Джейсон Х;Карантин 2: Терминал;День мертвецов: Злая кровь;Пауки 3D;Возвращение живых мертвецов;Рассвет мертвецов;Вход в пустоту"
Земля вампиров;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.131;490121;Stake Land;6.4;6.6;;;;;;;;;;"Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Кука;Песочный человек;Призрак виллы Натхов;Преисподняя;День полнолуния;Ледяная внучка;Домовой;Страшные сказки;Воображариум;Отдай свою душу;Вкус ночи;Жатва;Плюшевый монстр;Посылка;Шкатулка проклятия;Сказка про темноту"
Призраки в Коннектикуте 2: Тени прошлого;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.616;468944;The Haunting in Connecticut 2: Ghosts of Georgia;5.3;3.6;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины"
Страх.сом;Ужасы;Фантастика;Психологические;Современное кино (2000–2020);5.233;22255;Feardotcom;3.4;2.9;;;;;;;;;;"Излечить страх;Тихое место;Треугольник;Лекарство против страха;Мы;Оно приходит за тобой;Патрик;Мрачные небеса;Носители;Явление;Нечто;Артефакт;Части тела;Муха;Муха;Муха;Муха;Муха;Муха;Доктор Джекилл и мистер Хайд"
Жатва;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.551;102229;The Reaping;5.6;3.5;;;;;;;;;;"Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Кука;Песочный человек;Призрак виллы Натхов;Преисподняя;День полнолуния;Ледяная внучка;Домовой;Страшные сказки;Воображариум;Земля вампиров;Отдай свою душу;Вкус ночи;Плюшевый монстр;Посылка;Шкатулка проклятия;Сказка про темноту"
Голова-ластик;Ужасы;Фантастика;Психологические;Классика (до 2000 года);7.294;15780;Eraserhead;7.2;8.4;;;;;;;;;;"Нечто;Части тела;Муха;Муха;Муха;Муха;Муха;Муха;Доктор Джекилл и мистер Хайд;Лестница Иакова;Видеодром;В пасти безумия;Стэпфордские жены;Муха 2;Артефакт;Излечить страх;Тихое место;База «Клейтон»;Тихое место 2;Треугольник"
Джиперс Криперс;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.775;7316;Jeepers Creepers;6.2;5.2;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины;Проклятие Аннабель 3"
Топор. 1943;Ужасы;Боевик (Экшен);Кровавые слэшеры;Классика (до 2000 года);6.909;4445658;;0;0;;;;;;;;;;"Топор. 1944;31: Праздник смерти;Зверобой;Грайндхаус;Обитель зла;Пазманский дьявол;Доказательство смерти;Планета страха;Охотник на людей;Зверь;Гость;Никто не выжил;По прозвищу «Зверь»;Бомж с дробовиком;Париж. Город Zомби;Фредди против Джейсона;Судная ночь 3;Судная ночь;Поезд в Пусан 2: Полуостров;Уцелевшая"
Кольская сверхглубокая;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.464;1334853;;4.9;0;;;;;;;;;;"Последний киносеанс;Запределье;Пакет;Опустевший город;Невинные;Незваный друг;Обитель теней;Крикуны;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Девушка с косой"
Ма;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.535;1112909;Ma;5.6;5.6;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито"
Лес призраков;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.318;817679;The Forest;4.8;4.1;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины"
Лики смерти;Ужасы;Криминал;Кровавые слэшеры;Классика (до 2000 года);5.318;171910;Faces of Death;4.2;4;;;;;;;;;;"Последний дом слева;Ученик чудовища;Последняя жертва;Иччи;Я плюю на ваши могилы 3;Искатели могил 2;Пятница 13-е;Маньяк;Крик;Возвращение живых мертвецов;Рассвет мертвецов;Реаниматор;Техасская резня бензопилой;Топор. 1943;Топор. 1944;Кровавая жатва;День мертвых;Хэллоуин 2;Люди под лестницей;Глубокое синее море"
Другой;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.428;1100435;The Hole in the Ground;5.6;6.3;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито"
Репортаж: Апокалипсис;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);5.088;518140;[Rec] 4: Apocalipsis;5.3;5.2;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Оно;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Человек-мотылек;Дом в конце времен;Корабль-призрак"
Тайна перевала Дятлова;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);5.082;669941;;5.7;4.9;;;;;;;;;;"Заклятье. Дом 32;Песочник;Именины;Беспокойная Анна;Недетский дом;Дом на другой стороне;Избави нас от лукавого;Тайна темной комнаты;Пустой человек;Пионеры-герои;Проклятый дом;Узник старой усадьбы;Заклятье. Другая сторона;Темное наследие;Телесеть;Сонная Лощина;Заклятие;Звонок;Тайный Санта;Королевство"
Заклятие долины змей;Ужасы;Приключения;Сверхъестественные;Новинки (2020–2025);6.913;44819;Klatwa doliny wezy;5.4;0;;;;;;;;;;"Зеленый ад;Демоны Джун;Пирамммида;Пирамида;Синяя бездна;Трясина;Потерянный рейс;Заклятье. Дом 32;Песочник;Одержимость;Наваждение;Последний киносеанс;Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Запределье;Проклятый путь;Пакет;Опустевший город"
Поворот не туда 6;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);4.163;839992;Wrong Turn VI;4.1;0;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007"
Охота на пиранью;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);6.589;161141;;5.9;0;;;;;;;;;;"Синяя бездна 2;28 дней спустя;Обитель зла: Вырождение;Мутанты;Карантин;Залив;Пещера;У холмов есть глаза 2;Проклятие Чаки;Пункт назначения 4;Чужие против Хищника: Реквием;Счастливого нового дня смерти;Пираньи 3D;Джейсон Х;Карантин 2: Терминал;День мертвецов: Злая кровь;Пауки 3D;Возвращение живых мертвецов;Рассвет мертвецов;Вход в пустоту"
Незнакомцы;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.022;221751;The Strangers;6.1;5.1;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Дом восковых фигур;Хэллоуин 2007;Хостел"
