
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Холоп,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),7.181,1183582,,6.6,0
Четыре комнаты,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),7.736,4250,Four Rooms,6.7,3.8
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Бёрдмэн,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),7.655,722827,Birdman or (The Unexpected Virtue of Ignorance),7.7,8.5
Странные мужчины Семеновой Екатерины,Комедия,Мелодрама,Абсурд/Сюр,Новинки (2020–2025),6.635,422968,,5.6,0
Большая маленькая Я,Комедия,Семейный,Семейная,Новинки (2020–2025),6.81,496855,L'âge de raison,5.7,0
Завтрак у папы,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.655,913506,,6,0
Рок на века,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.696,462926,Rock of Ages,5.9,5.2
Больше чем секс,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.757,502937,No Strings Attached,6.2,5.3
Сити-Айленд,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.414,418802,City Island,7.3,6.8
Один прекрасный день,Комедия,Семейный,Романтическая,Классика (до 2000 года),7.557,13457,One Fine Day,6.5,5.9
Ищу друга на конец света,Комедия,Фантастика,Чёрная комедия,Современное кино (2000–2020),6.734,464573,Seeking a Friend for the End of the World,6.7,6.1
Трудный ребенок 2,Комедия,Семейный,Семейная,Классика (до 2000 года),6.75,12126,Problem Child 2,4.9,3.3
"Ананасовый экспресс: Сижу, курю",Комедия,Криминал,Абсурд/Сюр,Современное кино (2000–2020),6.71,279596,Pineapple Express,6.9,6.3
От винта,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),0,6025724,,0,0
Патруль,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),7.729,584405,End of Watch,7.6,7.2
Несносные боссы,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.842,471628,Horrible Bosses,6.9,6.3
Карнавальная ночь,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.167,44720,,7.4,0
Всем — спасибо!,Комедия,Семейный,Семейная,Новинки (2020–2025),7.273,230743,,6.2,0
Как прогулять школу с пользой,Комедия,Семейный,Семейная,Современное кино (2000–2020),8.286,1032308,L'école buissonnière,6.9,0
"Жизнь, как она есть",Комедия,Военный,Чёрная комедия,Классика (до 2000 года),7.448,463952,Life as We Know It,6.5,4.6
Красотка на всю голову,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.87,1074222,I Feel Pretty,5.7,5.1
Весельчаки,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.845,446079,,6,0
Время свинга,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),6.839,8328,Swing Time,7.4,8.7
Тот еще КарлОсон,Комедия,Семейный,Семейная,Современное кино (2000–2020),2.622,592275,,4.1,0
Красотки в бегах,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),5.862,770625,Hot Pursuit,5.2,3.2
Маршрут построен,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),4.018,933852,,3.8,0
Пигмалион,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.85,79497,Pygmalion,7.7,8.5
Женщина не в себе,Комедия,Мелодрама,Абсурд/Сюр,Новинки (2020–2025),7.678,1633,A Woman Under the Influence,8,8.2
Такси 5,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),4.728,1047736,Taxi 5,4.6,0
Страшилы,Комедия,Ужасы,Пародия/Мемы,Современное кино (2000–2020),7.639,5909,The Frighteners,7.1,6.2
Танцор диско,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.179,41740,Disco Dancer,6.5,0
Хочу в тюрьму,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),7.094,41236,,6.2,0
Бумажная луна,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),8.066,5033,Paper Moon,8.1,8.7
Zapped. Волшебное приложение,Комедия,Фантастика,Абсурд/Сюр,Современное кино (2000–2020),6.033,839611,Zapped,5,0
Полицейская академия 6: Город в осаде,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),6.106,24682,Police Academy 6: City Under Siege,4.4,2.6
Рыбка по имени Ванда,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),7.345,6673,A Fish Called Wanda,7.5,8.1
Ничего себе каникулы!,Комедия,Семейный,Семейная,Классика (до 2000 года),6.233,1062849,Premières vacances,5.9,0
Студент года,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.198,660969,Student of the Year,5.3,0
Стриптиз,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),6.523,9554,Striptease,4.6,3.9
Ловушка для невесты,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.064,521789,The Decoy Bride,6.1,4
Клетка для пташек,Комедия,Семейный,Семейная,Классика (до 2000 года),7.168,8142,The Birdcage,7.2,7
"Девственники, берегитесь!",Комедия,Мелодрама,Романтическая,Классика (до 2000 года),4.165,606696,Love Bite,4.6,3.3
Отпетые мошенники,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),7.987,9208,Dirty Rotten Scoundrels,7.4,7
План Мэгги,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.157,821009,Maggie's Plan,6.2,7.1
Жажда золота,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),5.723,1221642,Gold,5.4,6.1
Батя,Комедия,Семейный,Семейная,Новинки (2020–2025),7.877,1326397,,6.7,0
Грибы,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),5.522,246269,Shrooms,4.6,4
Горожане,Комедия,Семейный,Семейная,Новинки (2020–2025),7.36,44578,,6.8,0
Астерикс и Обеликс против Цезаря,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),7.324,13845,Astérix & Obélix contre César,6,0
Гадкий я 2,Комедия,Семейный,Абсурд/Сюр,Современное кино (2000–2020),7.63,550910,Despicable Me 2,7.3,6.6
Чак и Ларри: Пожарная свадьба,Комедия,Мелодрама,Абсурд/Сюр,Современное кино (2000–2020),6.794,252130,I Now Pronounce You Chuck & Larry,5.9,3.8
ПиКей,Комедия,Фантастика,Пародия/Мемы,Современное кино (2000–2020),7.886,675597,PK,8.1,7.7
Майор Пэйн,Комедия,Военный,Семейная,Классика (до 2000 года),7.62,21503,Major Payne,6.3,4.5
Большой Стэн,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),7.047,231150,Big Stan,6.2,3
Большой солдат,Комедия,Военный,Абсурд/Сюр,Современное кино (2000–2020),7.409,455218,Da bing xiao jiang,6.8,6.2
После прочтения сжечь,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.871,309423,Burn After Reading,7,6.9
Моя морячка,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.698,46720,,5.9,0
Очень опасная штучка,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),6.019,505774,One for the Money,5.3,3.2
Слуга государев,Комедия,Исторический,Пародия/Мемы,Современное кино (2000–2020),6.543,160983,,5.8,0
Давай сделаем это по-быстрому,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.71,18270,The Quickie,5.7,4
Типа крутой охранник,Комедия,Детектив,Чёрная комедия,Современное кино (2000–2020),5.647,409338,Observe and Report,5.8,5.6
Счастье,Комедия,Семейный,Семейная,Новинки (2020–2025),8.214,4402867,Haepiniseu,7.7,0
Зачетный препод,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),7.089,771978,Fack ju Göhte,6.9,0
Впервые замужем,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.983,45900,,7.2,0
Ночь в музее 2,Комедия,Фэнтези,Семейная,Современное кино (2000–2020),6.574,392928,Night at the Museum: Battle of the Smithsonian,6,5.1
История о нас,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.387,1564,The Story of Us,6,4.8
Нация убийц,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),5.732,1011685,Assassination Nation,6,6.8
Шоу начинается,Комедия,Семейный,Семейная,Новинки (2020–2025),6.59,5276,Showtime,5.6,4.7
Неотразимая Тамара,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.35,471108,Tamara Drewe,6.2,6.3
Друзья,Комедия,Семейный,Романтическая,Классика (до 2000 года),9.227,77044,Friends,8.9,0
Поехавшая,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),7.952,4686066,,6.6,0
Трын-трава,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),6.703,42332,,6.6,0
Агент Джонни Инглиш: Перезагрузка,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),6.621,507676,Johnny English Reborn,6.3,4.9
К-9: Собачья работа,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),7.675,7376,K-9,6.1,4.3
200 фунтов красоты,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.199,373093,Minyeoneun goerowo,6.7,0
Монти Пайтон и священный Грааль,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),7.799,375,Monty Python and the Holy Grail,8.2,8.4
Плащ Казановы,Комедия,Исторический,Романтическая,Классика (до 2000 года),7.551,40914,,7.2,0
Шары ярости,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),5.836,196671,Balls of Fury,5.4,4.4
Приличные люди,Комедия,Семейный,Семейная,Новинки (2020–2025),4.549,842565,,3.8,0
Маленькие секреты большой компании,Комедия,Криминал,Пародия/Мемы,Новинки (2020–2025),7.227,1127012,Nous finirons ensemble,6.5,0
Старые шишки,Комедия,Семейный,Чёрная комедия,Новинки (2020–2025),7.055,4772436,,0,0
Барфи!,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.808,634256,Barfi!,8.1,0
Шесть превращений Яна Пищика,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),7.15,11627,Zezowate szczescie,7.4,6
Очень паранормальное кино,Комедия,Ужасы,Пародия/Мемы,Современное кино (2000–2020),2.846,569955,Paranormal Whacktivity,2.4,0
Про Сидорова Вову,Комедия,Семейный,Семейная,Новинки (2020–2025),8.349,418954,,7.1,0
Пули над Бродвеем,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),7.299,1572,Bullets Over Broadway,7.4,7.9
Женская интуиция,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.104,278149,,5.7,0
Отчаянные дольщики,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),6.472,4473129,,0,0
Фантомас разбушевался,Комедия,Детектив,Абсурд/Сюр,Классика (до 2000 года),7.813,47974,Fantômas se déchaîne,6.8,0
Залетчики,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.91,420986,Takers,6.2,4.5
Мой папа не подарок,Комедия,Семейный,Семейная,Новинки (2020–2025),7.638,1354896,,0,0
Хороший год,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.725,77596,A Good Year,6.9,4.8
Елки 3,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.477,652659,,5.3,0
Новогодний корпоратив,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),5.75,566090,Office Christmas Party,5.9,4.9
СуперМакГрубер,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),5.071,469644,MacGruber,5.6,5.2
Двое и одна,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),8.067,44361,,6.8,0
Чудак из 5 «Б»,Комедия,Семейный,Семейная,Классика (до 2000 года),7.032,583738,Jackass 3.5,6.6,0
Она его обожает,Комедия,Детектив,Абсурд/Сюр,Современное кино (2000–2020),5.985,819606,Elle l'adore,6.5,5.8
Братан Мунна: Продавец счастья,Комедия,Криминал,Абсурд/Сюр,Современное кино (2000–2020),7.62,40534,Munna Bhai M.B.B.S.,8.1,0
Замуж на два дня,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),0,5368457,,0,0
Добро пожаловать в кукольный дом,Комедия,Драма,Чёрная комедия,Классика (до 2000 года),7.032,22972,Welcome to the Dollhouse,7.3,7.9
Гуманитарные науки,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.939,586327,Liberal Arts,6.7,6.6
Черный клановец,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),0,58264,The Black Klansman,6.1,0
Напряги извилины,Комедия,Ужасы,Пародия/Мемы,Современное кино (2000–2020),6.74,87178,Get Smart,6.5,5.6
Несносные боссы 2,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.162,662337,Horrible Bosses 2,6.3,4.6
Моя собака Идиот,Комедия,Семейный,Семейная,Новинки (2020–2025),6.802,1253988,Mon chien Stupide,6.2,0
Все просто,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.813,647949,,5.9,0
Дьявол носит Prada,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.708,104992,The Devil Wears Prada,7,6.6
Не лечи меня,Комедия,Приключения,Чёрная комедия,Новинки (2020–2025),6.568,1207408,,0,0
Небывальщина,Комедия,Фантастика,Абсурд/Сюр,Новинки (2020–2025),7.12,46380,,6.8,0
Красавица и уродина,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),2.809,271746,The Hottie & the Nottie,2,2.9
Закусочная на колесах,Комедия,Семейный,Семейная,Новинки (2020–2025),7.866,24713,Kuai can che,7,5
Я краснею,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.115,1238292,Turning Red,6.9,8.1
"Я, снова я и Ирэн",Комедия,Детектив,Чёрная комедия,Современное кино (2000–2020),7.219,4619,Me, Myself & Irene,6.6,5.4
Утиный суп,Комедия,Военный,Пародия/Мемы,Классика (до 2000 года),6.839,411,Duck Soup,7.7,9.2
Любовь по-взрослому,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.058,570047,This Is 40,6.2,5.9
Слава,Комедия,Биографический,Абсурд/Сюр,Новинки (2020–2025),7.634,838576,,4.6,0
Амаркорд,Комедия,Драма,Абсурд/Сюр,Классика (до 2000 года),7.921,77163,Amarcord,7.8,8.2
Не в себе,Комедия,Фантастика,Абсурд/Сюр,Новинки (2020–2025),6.516,1060251,Unsane,6.4,6.7
Кордебалет,Комедия,Мелодрама,Абсурд/Сюр,Новинки (2020–2025),7.128,18178,A Chorus Line,6.2,5.3
Война супругов Роуз,Комедия,Мелодрама,Чёрная комедия,Классика (до 2000 года),7.415,5548,The War of the Roses,6.8,7
Спасите Колю!,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.752,1272474,,4.5,0
Третья Мещанская,Комедия,Семейный,Чёрная комедия,Классика (до 2000 года),7.739,42287,,7.3,0
Плохое поведение,Комедия,Фэнтези,Абсурд/Сюр,Новинки (2020–2025),4.867,694970,Behaving Badly,4.4,2.9
Приморский бульвар,Комедия,Криминал,Абсурд/Сюр,Новинки (2020–2025),7.865,103873,,6.9,0
Самый лучший фильм 3-ДЭ,Комедия,Фантастика,Пародия/Мемы,Современное кино (2000–2020),2.99,468189,,2.8,0
Тартюф,Комедия,Исторический,Чёрная комедия,Классика (до 2000 года),7.41,94925,,6.9,0
Солдаты неудачи,Комедия,Военный,Пародия/Мемы,Современное кино (2000–2020),6.834,278208,Tropic Thunder,7.1,7.1
Гараж,Комедия,Драма,Чёрная комедия,Классика (до 2000 года),8.116,44467,,8,0
Веселый развод,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.026,16171,The Gay Divorcee,7.3,7.5
По главной улице с оркестром,Комедия,Семейный,Семейная,Классика (до 2000 года),7.528,43004,,7.1,0
Добро пожаловать в Zомбилэнд,Комедия,Ужасы,Чёрная комедия,Современное кино (2000–2020),7.422,427122,Zombieland,7.5,7.4
Мифы,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),4.815,934121,,3.7,0
Город Кошек,Комедия,Фантастика,Пародия/Мемы,Классика (до 2000 года),7.782,1008361,Kedi,7.6,7.8
Развод по-французски,Комедия,Мелодрама,Чёрная комедия,Новинки (2020–2025),6.239,988420,Papa ou maman 2,6.1,0
Красотка в ударе,Комедия,Криминал,Абсурд/Сюр,Современное кино (2000–2020),5.398,1291182,,0,0
Жизнь забавами полна,Комедия,Семейный,Семейная,Классика (до 2000 года),6.547,41351,,6,0
Американский пирог: Все в сборе,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),7.117,506251,American Reunion,6.7,5.3
Класс коррекции,Комедия,Семейный,Чёрная комедия,Новинки (2020–2025),6.828,705350,,6.9,0
Худеющий,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.768,7443,Thinner,5.8,3.7
Игры с огнем,Комедия,Семейный,Семейная,Современное кино (2000–2020),0,677763,Playing with Fire 4: Alarm,0,0
Спартак и Калашников,Комедия,Боевик (Экшен),Пародия/Мемы,Новинки (2020–2025),7.247,41083,,6.3,0
Мой парень - псих,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.207,462938,Silver Linings Playbook,7.7,8.2
Мой Аттила Марсель,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.153,722253,Attila Marcel,7,0
Очень плохие мамочки 2,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.284,1008582,A Bad Moms Christmas,5.6,4.6
Про бизнесмена Фому,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),7.039,40965,,6.1,0
Охотник за головами,Комедия,Боевик (Экшен),Романтическая,Современное кино (2000–2020),6.691,462662,The Bounty Hunter,5.6,0
Большие мамочки: Сын как отец,Комедия,Семейный,Семейная,Современное кино (2000–2020),5.854,468983,Big Mommas: Like Father, Like Son,4.5,2.8
Острый перец,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),7.823,714420,Mirchi,7.3,0
Спортлото-82,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),7.941,43949,,6.8,0
Преступления и проступки,Комедия,Драма,Чёрная комедия,Классика (до 2000 года),7.21,2740,Crimes and Misdemeanors,7.8,7.9
Национальная безопасность,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),7.008,5325,National Security,5.6,3.5
Правила секса,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.626,810,The Rules of Attraction,6.6,5.4
Случайные знакомые,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.142,725504,,6,0
По ту сторону кровати,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.736,424162,De l'autre côté du lit,5.5,0
Мой шпион,Комедия,Семейный,Семейная,Новинки (2020–2025),7.025,1179073,My Spy,6.4,5.4
Король вечеринок 3,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),5.375,421443,Van Wilder: Freshman Year,5.1,0
Свидетель на свадьбе,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.857,88146,The Best Man,5.9,0
Грачи,Комедия,Военный,Абсурд/Сюр,Классика (до 2000 года),6.981,44597,,6.6,0
Бойцовская семейка,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.815,5254573,,0,0
(Не)жданный принц,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.477,694930,Un prince (presque) charmant,5.6,0
Добро пожаловать в семью,Комедия,Семейный,Семейная,Новинки (2020–2025),7.478,4317395,,0,0
Ультраамериканцы,Комедия,Боевик (Экшен),Пародия/Мемы,Новинки (2020–2025),6.29,807399,American Ultra,6.1,5.4
Не валяй дурака...,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),7.174,41551,,6.6,0
Друг на продажу,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),6.877,1325605,,0,0
С вещами на вылет!,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.28,972503,Débarquement immédiat!,5.7,0
Призрак замка Моррисвиль,Комедия,Детектив,Абсурд/Сюр,Классика (до 2000 года),7.648,50193,Fantom Morrisvillu,7.2,0
Иствикские ведьмы,Комедия,Фэнтези,Чёрная комедия,Классика (до 2000 года),7.272,4206,The Witches of Eastwick,6.6,6.4
10 шагов к успеху,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.907,252507,10 Items or Less,6.5,6.2
Трезвый водитель,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),5.436,1045580,,5,0
Антураж,Комедия,Драма,Пародия/Мемы,Современное кино (2000–2020),6.386,535317,Entourage,6.5,4.7
День «да»,Комедия,Семейный,Семейная,Новинки (2020–2025),6.173,1192806,Yes Day,5.7,5.2
Девчата,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.501,44168,,7.8,0
Испанский-английский,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.066,48039,Spanglish,6.4,6
Просто Джексон,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.138,717957,,0,0
Корпоратив,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),2.755,791480,,2.5,0
Стерва,Комедия,Мелодрама,Чёрная комедия,Новинки (2020–2025),6.263,3700,Saving Silverman,5.9,3.7
Кузены,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.575,1287847,Primos,6.3,0
Знакомство со спартанцами,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),3.938,391766,Meet the Spartans,2.8,2.4
Мой любимый враг,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.103,1282222,The Hating Game,6.2,5.8
Маска,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),7.987,6039,The Mask,7,6.5
Король вечеринок,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),7.01,6519,National Lampoon's Van Wilder,6.4,3.6
Эшби,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),6.635,840981,Ashby,6.4,5.5
Неадекватные люди 2,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),7.29,1189859,,6.8,0
Весь этот мир,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),6.421,995398,Everything, Everything,6.3,5.3
Чужая жена и муж под кроватью,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.926,79878,,6.8,0
Год золотой рыбки,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.348,400474,,0,0
Формула любви для узников брака,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.372,427881,Couples Retreat,5.5,3.7
Дом большой мамочки,Комедия,Криминал,Абсурд/Сюр,Современное кино (2000–2020),6.704,4537,Big Momma's House,5.3,4.4
Полицейская академия 2: Их первое задание,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),7.529,4182,Police Academy 2: Their First Assignment,5.8,4.2
Разрешите тебя поцеловать...на свадьбе,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.433,783247,,5.1,0
Сердца четырех,Комедия,Семейный,Семейная,Новинки (2020–2025),8.172,43682,,7.3,0
Мистер Судьба,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),7.598,15832,Mr. Destiny,6.4,4.3
Штрафной Удар,Комедия,Семейный,Семейная,Новинки (2020–2025),7.253,43769,,6,0
Мой любимый марсианин,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),6.974,2727,My Favorite Martian,5.1,3.5
Ужин с придурками,Комедия,Драма,Чёрная комедия,Классика (до 2000 года),6.107,87146,Dinner for Schmucks,5.9,5.3
Самая безумная свадьба,Комедия,Мелодрама,Абсурд/Сюр,Современное кино (2000–2020),7.197,1065036,Qu'est-ce qu'on a encore fait au bon Dieu?,6.1,0
Легкое поведение,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.675,258774,Easy Virtue,6.6,5.8
Лучшие дни впереди,Комедия,Драма,Чёрная комедия,Новинки (2020–2025),6.596,707731,Les beaux jours,6.3,6.1
Самый счастливый сезон,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.573,1165045,Happiest Season,6.6,6.9
Люди как мы,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.196,565816,People Like Us,7,5.7
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Манхэттен,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.787,420,Manhattan,7.8,8.5
Милашка в розовом,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),6.991,2465,Pretty in Pink,6.7,6.4
Будь круче!,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.2,61345,Be Cool,5.6,4.6
Ведьмы из Сугаррамурди,Комедия,Фэнтези,Чёрная комедия,Современное кино (2000–2020),6.091,707261,Las brujas de Zugarramurdi,6.4,6.7
Эльвира: Повелительница тьмы,Комедия,Ужасы,Пародия/Мемы,Классика (до 2000 года),6.948,34186,Elvira: Mistress of the Dark,6.6,5.3
Полтора шпиона,Комедия,Боевик (Экшен),Пародия/Мемы,Новинки (2020–2025),6.351,472105,Central Intelligence,6.3,5.8
Сколько у тебя?,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.69,462495,What's Your Number?,6.1,4.4
Моя большая испанская семья,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.671,692472,La gran familia española,6.2,0
Как узнать своих святых,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.768,181748,A Guide to Recognizing Your Saints,6.9,6.6
Беременный,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),2.522,571250,,3.9,0
Интимные места,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),5.151,705677,,5.4,0
Банкомат,Комедия,Криминал,Абсурд/Сюр,Новинки (2020–2025),4.785,508774,ATM,4.7,4.1
Мамы,Комедия,Семейный,Семейная,Новинки (2020–2025),7.078,584084,,6.6,0
О чем говорят мужчины,Комедия,Приключения,Романтическая,Современное кино (2000–2020),7.851,468102,,7.5,0
Грибы 3D,Комедия,Фантастика,Абсурд/Сюр,Современное кино (2000–2020),4.34,572717,One Way Trip,4.6,0
Любимая женщина механика Гаврилова,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.135,45137,,6.8,0
Губка Боб — квадратные штаны,Комедия,Семейный,Абсурд/Сюр,Современное кино (2000–2020),7.11,161268,SpongeBob SquarePants,8.2,0
27 свадеб,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.912,280532,27 Dresses,6.1,5
Воспитание Аризоны,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),7.008,2796,Raising Arizona,7.3,7.8
Чародеи,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),7.979,79450,,7.1,0
Маменькин сыночек,Комедия,Семейный,Семейная,Новинки (2020–2025),6.764,4022,The Waterboy,6.2,4.5
Блондинка в эфире,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.274,714408,Walk of Shame,6,3.7
Трое и Снежинка,Комедия,Семейный,Семейная,Новинки (2020–2025),6.065,395401,,5.2,0
На златом крыльце сидели,Комедия,Драма,Абсурд/Сюр,Классика (до 2000 года),7.531,46292,,6.4,0
Великий,Комедия,Биографический,Чёрная комедия,Новинки (2020–2025),7.547,1208173,Minamata,7.2,6.2
Малавита,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.954,682669,The Family,6.3,4.6
Большой бизнес,Комедия,Семейный,Абсурд/Сюр,Классика (до 2000 года),7.466,6200,Big Business,6.4,5
Сюрприз для любимого,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),5.791,843358,,0,0
Гусарская баллада,Комедия,Исторический,Романтическая,Классика (до 2000 года),8.064,44623,,7.4,0
Звезды светят всем,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),5.314,843829,,0,0
Чего хочет девушка,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.842,17754,What a Girl Wants,5.8,4.8
