0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Золотое кольцо;Мелодрама;Семейный;Семейная драма;Новинки (2020–2025);5.722;1351755;;0;0;;;;;;;;;;"Тропой бескорыстной любви;Мать и мачеха;Внутри моей памяти;Домик в сердце;Маленькие женщины. Наши дни;Карусель;Когда мужчина любит женщину;Зимняя вишня;Последняя песня;Каждое любящее сердце;Мелодия на два голоса;Индийский наследник английской семьи;У нее будет ребенок;Храни тебя любовь моя;Новый парень моей мамы;Лед 2;Рождество на льду;Ты у меня одна;Ее заветное желание;Зимородок"
Сказ о Петре и Февронии;Мелодрама;Фэнтези;Романтическая страсть;Современное кино (2000–2020);6.506;934220;;4.7;0;;;;;;;;;;"Призрак оперы;Фокусник;Выживут только любовники;Русалка;Двойная жизнь Чарли Сан-Клауда;Кейт и Лео;Медвежий поцелуй;Красавица для чудовища;Принцесса специй;В лесу мерцания светлячков;Всегда;Привидение;Мой ангел-хранитель;Принцесса Турандот;Алые паруса;Воображаемая любовь;Город ангелов;Поцелуй;Вечное возвращение;Полцарства за любовь"
Если бы я тебя любил...;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);7.401;497646;;6.7;0;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Терминал;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;С любовью, Саймон;Моя маленькая невеста;Застрял в любви;Любовь — болезнь;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Шаг навстречу;Вики Кристина Барселона"
Анатомия любви;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.722;695449;Endless Love;6.2;3.9;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Унесенные;Мелодрама;Военный;Романтическая страсть;Классика (до 2000 года);5.872;18974;Swept Away;3.6;3.2;;;;;;;;;;"Касабланка;Алешкина любовь;Офицер и джентльмен;Союзники;Дорогой Джон;По Млечному пути;Мост Ватерлоо;Любовь земная;Когда цветет сирень;9 1/2 недель;Мадемуазель Живаго;Москва слезам не верит;Титаник;Вам и не снилось;Шепот сердца;Вокзал для двоих;Восход солнца;Перед рассветом;Три тополя на Плющихе;Всегда"
Короли танцпола;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.315;484504;Battle of the Year;5;3.5;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Перед рассветом;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);7.984;18368;Before Sunrise;8.1;8.4;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Мужчина и женщина;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были;Жестокие игры"
Облако 9;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);5.04;81018;Cloud 9;4.2;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Лена и справедливость;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.575;4522328;;0;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Разрешите тебя поцеловать;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.666;417851;;5.7;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Доводы рассудка;Мелодрама;Исторический;Историческая любовь;Классика (до 2000 года);7.695;301499;Persuasion;7.4;0;;;;;;;;;;"Звезда пленительного счастья;Стакан воды;La Boh?me;Сирано де Бержерак;Дон Сезар де Базан;Вальмон;Индокитай;Анжелика и король;Анжелика и султан;Благородный разбойник Владимир Дубровский;Анна и король;Идеальный муж;Мэнсфилд Парк;Влюбленный король;Унесенные ветром;Пальмы в снегу;Королевский роман;Джейн Эйр;Честная куртизанка;Суета сует"
Двое в пути;Мелодрама;Комедия;Романтическая страсть;Классика (до 2000 года);7.798;17720;Two for the Road;7.4;7.5;;;;;;;;;;"Вокзал для двоих;Три тополя на Плющихе;Моя прекрасная леди;Завтрак у Тиффани;Сильва;Красотка;Дневная красавица;Бенни и Джун;Любовь вчера и сегодня;Покажи мне любовь;Вам письмо;Неспящие в Сиэтле;Пасхальный парад;Французский поцелуй;Одинокая женщина желает познакомиться;Дон Жуан де Марко;Романс о влюбленных;Сабрина;Американский президент;Объект моего восхищения"
После. Долго и счастливо;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.198;1411988;After Ever Happy;4.7;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Калейдоскоп поцелуев 2;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.433;1237316;The Kissing Booth 2;5.7;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Соблазн;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.502;17663;Original Sin;6;3.4;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Трио;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.466;47207;;5.8;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Великолепная Анжелика;Мелодрама;Исторический;Романтическая страсть;Классика (до 2000 года);8.045;77358;Merveilleuse Ang?lique;6.6;0;;;;;;;;;;"Мадемуазель Живаго;Титаник;Разум и чувства;Опасные связи;Сирано Де Бержерак;Горбун Собора Парижской Богоматери;Любовник;Комната с видом;Первый троллейбус;Майерлинг;Зальцбург-100: Богема;Казанова;Гордость и предубеждение;Артист;Слуга;Мулен Руж;Портрет девушки в огне;Сердце пармы;Ледяной цветок;Ярмарка тщеславия"
Любовь.RU;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.301;447092;;5.3;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Любовь — болезнь;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);7.123;972783;The Big Sick;7.5;8.3;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Терминал;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;С любовью, Саймон;Моя маленькая невеста;Застрял в любви;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Если бы я тебя любил...;Шаг навстречу;Вики Кристина Барселона"
Новая подружка;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.422;798116;Une nouvelle amie;6.5;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Превратности любви;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);7.024;13057;Playing by Heart;6.9;6;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники;МЫ. Верим в любовь"
Серебряные коньки;Мелодрама;Исторический;Романтическая страсть;Новинки (2020–2025);7.796;1225587;;7.1;4.8;;;;;;;;;;"Зальцбург-100: Богема;Сердце пармы;Леди Чаттерлей;Любовь в СССР;Мадемуазель Живаго;Казанова;Титаник;Гордость и предубеждение;Артист;Слуга;Разум и чувства;Опасные связи;Мулен Руж;Портрет девушки в огне;Сирано Де Бержерак;Горбун Собора Парижской Богоматери;Ледяной цветок;Ярмарка тщеславия;Великолепная Анжелика;Любовник"
Питер. Лето. Любовь;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);5.357;728414;;5.8;0;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Порочные связи;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.929;87819;Conversations with Other Women;6.9;6.5;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Как я теперь люблю;Мелодрама;Фантастика;Романтическая страсть;Современное кино (2000–2020);6.782;655578;How I Live Now;6.4;6.2;;;;;;;;;;"Человек со звезды;Вечное сияние чистого разума;Век Адалин;Ангел А;Дом у озера;Сильная женщина;Любовь сквозь время;Пена;Не забывай меня;Если только...;Не уходи;Призрак;Бегущая по волнам;С 5 до 7. Время любовников;Казанова;Вечность;Вир и Зара;Гордость и предубеждение;Наконец в безопасности;Дневник памяти"
Век Адалин;Мелодрама;Фантастика;Романтическая страсть;Современное кино (2000–2020);7.89;522876;The Age of Adaline;7.2;5.5;;;;;;;;;;"Человек со звезды;Вечное сияние чистого разума;Ангел А;Дом у озера;Сильная женщина;Как я теперь люблю;Любовь сквозь время;Пена;Не забывай меня;Если только...;Не уходи;Призрак;Бегущая по волнам;С 5 до 7. Время любовников;Казанова;Вечность;Вир и Зара;Гордость и предубеждение;Наконец в безопасности;Дневник памяти"
С любовью, Саймон;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);7.31;1008770;Love, Simon;7.5;7.5;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Терминал;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;Моя маленькая невеста;Застрял в любви;Любовь — болезнь;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Если бы я тебя любил...;Шаг навстречу;Вики Кристина Барселона"
Последние любовники;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.083;898304;Porto;6;6.1;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Ромео и Джульетта;Мелодрама;Исторический;Трагический выбор;Классика (до 2000 года);8.207;15204;Romeo and Juliet;7.6;0;;;;;;;;;;"Гранатовый браслет;Мадемуазель Живаго;Титаник;Разум и чувства;Звезда пленительного счастья;Опасные связи;Стакан воды;La Boh?me;Сирано Де Бержерак;Сирано де Бержерак;Доводы рассудка;Горбун Собора Парижской Богоматери;Дон Сезар де Базан;Вальмон;Индокитай;Великолепная Анжелика;Анжелика и король;Анжелика и султан;Благородный разбойник Владимир Дубровский;Анна и король"
Шаг к мечте: Раз и навсегда;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);7.934;5266253;Re lie;6.8;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты;Опасные секреты"
Выбор;Мелодрама;Драма;Трагический выбор;Современное кино (2000–2020);7.097;843209;The Choice;6.5;3.8;;;;;;;;;;"Девдас;Пять сантиметров в секунду;До встречи с тобой;Сладкий ноябрь;Буду помнить;Как один;Ускользающая жизнь;Ищу тебя;После тебя;Жизнь, или что-то вроде того;Жертва во имя любви;Безымянная звезда;Останься со мной;Любовь и предательство;На ярком солнце;Великолепие в траве;Дневник его жены;Цена измены;Ромео + Джульетта;Конец романа"
Жизнь во имя любви 2;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);8.102;687491;Aashiqui 2;7.1;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
Индийский наследник английской семьи;Мелодрама;Семейный;Семейная драма;Современное кино (2000–2020);7.758;18739;English Babu Desi Mem;4.6;0;;;;;;;;;;"Последняя песня;Каждое любящее сердце;Храни тебя любовь моя;Тропой бескорыстной любви;Когда мужчина любит женщину;Зимняя вишня;Мать и мачеха;Мелодия на два голоса;Внутри моей памяти;Домик в сердце;Маленькие женщины. Наши дни;У нее будет ребенок;Карусель;Новый парень моей мамы;Золотое кольцо;По зову сердца;У моря;Шепот сердца;Лед 2;Рождество на льду"
Любовь без слов;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);8.216;71053;Koyla;6.2;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты;Опасные секреты"
Претенденты;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.977;4860116;Challengers;7;8;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Опасные секреты"
Чико и Рита;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.996;574635;Chico & Rita;7.2;7.6;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Любовь по рецепту;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);5.583;597414;Men? degustaci?;5.6;0;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Терминал;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;С любовью, Саймон;Моя маленькая невеста;Застрял в любви;Любовь — болезнь;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Если бы я тебя любил...;Шаг навстречу"
Мужчина по вызову;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);6.678;4198;Deuce Bigalow: Male Gigolo;5.7;4.1;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Дневник его жены;Мелодрама;Драма;Трагический выбор;Новинки (2020–2025);7.603;7648;;6.9;0;;;;;;;;;;"Останься со мной;Любовь и предательство;Цена измены;Жизнь за год;Любовь без пересадок;Все радостные места;Сердце вдребезги;Вдова;Slove. Прямо в сердце;Безымянная звезда;Девдас;На ярком солнце;Великолепие в траве;Пять сантиметров в секунду;До встречи с тобой;Сладкий ноябрь;Буду помнить;Ромео + Джульетта;Конец романа;Как один"
Моя маленькая невеста;Мелодрама;Комедия;Романтическая страсть;Современное кино (2000–2020);7.713;65835;Eorin sinbu;7;0;;;;;;;;;;"С 5 до 7. Время любовников;Дарю тебе звезду;Секс в большом городе;Терминал;Большая любовь;Однажды в Ирландии;Намасте Лондон;А если это любовь?;С любовью, Саймон;Застрял в любви;Любовь — болезнь;Только ты;Земля Эльзы;Любовная лихорадка;Любит / Не любит;Питер FM;Держи ритм;Если бы я тебя любил...;Шаг навстречу;Вики Кристина Барселона"
Шаг вперед;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);7.614;167491;Step Up;6.5;4.6;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Влюбленный король;Мелодрама;Исторический;Историческая любовь;Классика (до 2000 года);7.893;36611;King Uncle;5.3;0;;;;;;;;;;"Звезда пленительного счастья;Стакан воды;La Boh?me;Сирано де Бержерак;Доводы рассудка;Дон Сезар де Базан;Вальмон;Индокитай;Анжелика и король;Анжелика и султан;Благородный разбойник Владимир Дубровский;Анна и король;Идеальный муж;Мэнсфилд Парк;Унесенные ветром;Пальмы в снегу;Королевский роман;Джейн Эйр;Честная куртизанка;Суета сует"
Любовь 911;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);7.605;730505;Banchangkko;6.9;0;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты;Опасные секреты"
Вам письмо;Мелодрама;Комедия;Романтическая страсть;Классика (до 2000 года);7.776;5330;You've Got Mail;6.7;6.2;;;;;;;;;;"Вокзал для двоих;Три тополя на Плющихе;Моя прекрасная леди;Завтрак у Тиффани;Сильва;Красотка;Двое в пути;Дневная красавица;Бенни и Джун;Любовь вчера и сегодня;Покажи мне любовь;Неспящие в Сиэтле;Пасхальный парад;Французский поцелуй;Одинокая женщина желает познакомиться;Дон Жуан де Марко;Романс о влюбленных;Сабрина;Американский президент;Объект моего восхищения"
Призрак;Мелодрама;Фантастика;Романтическая страсть;Классика (до 2000 года);7.101;839960;;6.5;0;;;;;;;;;;"Если только...;Бегущая по волнам;Человек со звезды;Вечное сияние чистого разума;Век Адалин;Ангел А;Дом у озера;Не уходи;Сильная женщина;Как я теперь люблю;Любовь сквозь время;Пена;Не забывай меня;9 1/2 недель;Мадемуазель Живаго;Касабланка;Москва слезам не верит;Титаник;Вам и не снилось;Шепот сердца"
По Млечному пути;Мелодрама;Военный;Романтическая страсть;Современное кино (2000–2020);6.806;749503;On the Milky Road;6.3;0;;;;;;;;;;"Союзники;Дорогой Джон;Касабланка;Алешкина любовь;Офицер и джентльмен;Унесенные;Долгая помолвка;Французская сюита;Выбор капитана Корелли;С 5 до 7. Время любовников;Человек со звезды;Казанова;Вечное сияние чистого разума;Вечность;Вир и Зара;Гордость и предубеждение;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд"
Встретимся у фонтана;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);6.778;45940;;6.1;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Маленькие женщины. Наши дни;Мелодрама;Семейный;Семейная драма;Новинки (2020–2025);6.908;1027769;Little Women;5.3;4.9;;;;;;;;;;"Тропой бескорыстной любви;Мать и мачеха;Внутри моей памяти;Домик в сердце;Карусель;Золотое кольцо;Когда мужчина любит женщину;Зимняя вишня;Последняя песня;Каждое любящее сердце;Мелодия на два голоса;Индийский наследник английской семьи;У нее будет ребенок;Храни тебя любовь моя;Новый парень моей мамы;Лед 2;Рождество на льду;Ты у меня одна;Ее заветное желание;Зимородок"
Медовый месяц Камиллы;Мелодрама;Комедия;Романтическая страсть;Новинки (2020–2025);7.099;195222;Camille;5.9;0;;;;;;;;;;"Один шанс на двоих;Городской романс;Объяснение в любви;Любовь напрокат;Спеши любить;Сердце не камень;Не надо бояться любить;Любовь с привилегиями;Все песни только о любви;Любовь по правилам и без;Любовь на кончиках пальцев;Анонимные романтики;Превратности любви;Прости за любовь;Любовь между строк;Любовь с препятствиями;Любовь под прикрытием;Музыка нас связала;М+Ж (Я Люблю Тебя);Любовники"
Фрэнки и Джонни;Мелодрама;Драма;Романтическая страсть;Классика (до 2000 года);7.545;4873;Frankie and Johnny;6.7;6.7;;;;;;;;;;"9 1/2 недель;Москва слезам не верит;Вам и не снилось;Восход солнца;Перед рассветом;Пять вечеров;Приходите завтра;Весна на Заречной улице;Мосты округа Мэдисон;Шербурские зонтики;Мужчина и женщина;Грязные танцы;Забытая мелодия для флейты;Грозовой перевал;Здравствуй и прощай;Каждый вечер в одиннадцать;Короткие встречи;Сангам;Валентина;Какими мы были"
Опасные секреты;Мелодрама;Драма;Романтическая страсть;Новинки (2020–2025);6.663;958464;Official Secrets;7.3;6.9;;;;;;;;;;"Калейдоскоп любви;Не хочу забывать;Судьба;Поздняя любовь;Навеки твоя;Я рядом с тобой!;Слепая любовь;Вкус солнечного света;Это чертово сердце;Шаг к мечте: Раз и навсегда;Последний лепесток;Пламя страсти;Небо любви;Он и Она;Любовь 911;Любовь без слов;От сердца к сердцу;Уже скучаю по тебе;Леди;Претенденты"
9 песен;Мелодрама;Драма;Романтическая страсть;Современное кино (2000–2020);5.297;86198;9 Songs;4.8;4.5;;;;;;;;;;"Вечность;Вир и Зара;Наконец в безопасности;Дневник памяти;Моя любовь;Ла-Ла Ленд;Любовное настроение;Перед закатом;Неотправленное письмо;Райский поцелуй;Еще раз про любовь;Нежность;Перед полуночью;Дважды рожденный;Горбатая гора;Сад изящных слов;Виноваты звезды;Назови меня своим именем;Сибирь. Монамур;Позови меня в даль светлую"
Карусель;Мелодрама;Семейный;Семейная драма;Новинки (2020–2025);6.77;405647;;5.3;0;;;;;;;;;;"Тропой бескорыстной любви;Мать и мачеха;Внутри моей памяти;Домик в сердце;Маленькие женщины. Наши дни;Золотое кольцо;Когда мужчина любит женщину;Зимняя вишня;Последняя песня;Каждое любящее сердце;Мелодия на два голоса;Индийский наследник английской семьи;У нее будет ребенок;Храни тебя любовь моя;Новый парень моей мамы;Лед 2;Рождество на льду;Ты у меня одна;Ее заветное желание;Зимородок"
Портрет девушки в огне;Мелодрама;Исторический;Романтическая страсть;Современное кино (2000–2020);7.22;1169370;Portrait de la jeune fille en feu;8;9;;;;;;;;;;"Казанова;Гордость и предубеждение;Артист;Слуга;Мулен Руж;Ледяной цветок;Ярмарка тщеславия;Тристан и Изольда;Анна Каренина;Портрет в сумерках;Дневник горничной;Камасутра 3D;Зальцбург-100: Богема;Мадемуазель Живаго;Титаник;Разум и чувства;Опасные связи;Сирано Де Бержерак;Горбун Собора Парижской Богоматери;Сердце пармы"
Долгая помолвка;Мелодрама;Военный;Историческая любовь;Современное кино (2000–2020);7.669;9462;Un long dimanche de fian?ailles;7.6;7.4;;;;;;;;;;"Французская сюита;Выбор капитана Корелли;Любовь земная;Анна и командор;Когда цветет сирень;Союзники;Дорогой Джон;По Млечному пути;Пальмы в снегу;Королевский роман;Джейн Эйр;Суета сует;Еще одна из рода Болейн;Яркая звезда;Нортенгерское аббатство;Вдали от обезумевшей толпы;Ангел;Крепостная актриса;Версальский роман;Грязные танцы 2: Гаванские ночи"
