
Муха,Ужасы,Фантастика,Психологические,Классика (до 2000 года),7.6Кукла,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.6
День слепого Валентина,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.6
Игра в прятки,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.5
Дыши во мгле,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.4
Пила 6,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.3
Окулус,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.4
Скрежет,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.9
Носферату: Призрак ночи,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),7.7
Дом на другой стороне,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),5.3
Исчезновение на 7-й улице,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.4
Избави нас от лукавого,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),5.9
Страшные истории для рассказа в темноте,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.6
Зловещие мертвецы: Черная книга,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),6.6
Джиперс Криперс 3,Ужасы,Боевик (Экшен),Сверхъестественные,Современное кино (2000–2020),3.9
Призрак дома Бриар,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.1
Из тьмы,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.9
Колдовство,Ужасы,Фэнтези,Оккультные,Классика (до 2000 года),5.3
Знамение,Ужасы,Триллер,Оккультные,Классика (до 2000 года),7.7
Дракулов,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),7.7
Мой кровавый Валентин 3D,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.9
Человек-невидимка,Ужасы,Фантастика,Психологические,Новинки (2020–2025),6.9
Полуночный человек,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),4.8
З/Л/О,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.9
Кладбище домашних животных 2,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),5.6
Проклятие 2,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.3
Паранормальное,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.9
Власть,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.4
Квартирантка,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.3
Детские игры,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),6.8
Проклятый дом,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),4.6
Рука дьявола,Ужасы,Триллер,Оккультные,Современное кино (2000–2020),4.9
Открытое море: Новые жертвы,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.7
Дом в конце улицы,Ужасы,Детектив,Психологические,Современное кино (2000–2020),6.2
Последний обряд,Ужасы,Триллер,Оккультные,Новинки (2020–2025),5.1
Поезд в Пусан 2: Полуостров,Ужасы,Боевик (Экшен),Кровавые слэшеры,Новинки (2020–2025),6.1
Запределье,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.7
Владение 18,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.6
Глубокое синее море,Ужасы,Фантастика,Кровавые слэшеры,Классика (до 2000 года),6.5
Одержимая,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.7
Инфекция: Фаза 2,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),5.4
Восставший из ада,Ужасы,Фэнтези,Оккультные,Классика (до 2000 года),6.9
Скрытое,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.0
Собственность дьявола,Ужасы,Триллер,Оккультные,Современное кино (2000–2020),5.3
Туман,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.9
Бомж с дробовиком,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.7
Мама,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.6
Сербский фильм,Ужасы,Драма,Кровавые слэшеры,Современное кино (2000–2020),4.9
Страшная девочка Хлоя Морец,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),7.4
Страшная красавица,Ужасы,Фантастика,Психологические,Новинки (2020–2025),7.3
Кто не спрятался,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.6
Корабль-призрак,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.9
Дом восковых фигур,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.6
Курортный туман,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.8
Королевство,Ужасы,Детектив,Сверхъестественные,Классика (до 2000 года),8.2
Проклятие плачущей,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),5.9
Квест,Ужасы,Детектив,Кровавые слэшеры,Современное кино (2000–2020),5.5
Тихие сосны,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),5.9
Техасская резня бензопилой,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),6.7
28 дней спустя,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),7.6
Прочь,Ужасы,Триллер,Психологические,Современное кино (2000–2020),7.6
Крампус,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.5
Невеста Франкенштейна,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),7.7
Уиджа. Проклятое зеркало,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),3.8
Готика,Ужасы,Биографический,Оккультные,Классика (до 2000 года),6.7
Не входи,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.8
Спуск 2,Ужасы,Приключения,Кровавые слэшеры,Современное кино (2000–2020),6.7
Стэпфордские жены,Ужасы,Фантастика,Психологические,Классика (до 2000 года),6.9
Кошмар на улице Вязов 5: Дитя сна,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),5.9
З/Л/О 2,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),3.6
Синистер 2,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.8
Тельма,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),6.7
"Два, три, демон, приди!",Ужасы,Триллер,Оккультные,Новинки (2020–2025),4.8
Дитя тьмы: Первая жертва,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),5.9
Страна призраков,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.7
Части тела,Ужасы,Фантастика,Психологические,Классика (до 2000 года),6.2
Суспирия,Ужасы,Фэнтези,Оккультные,Классика (до 2000 года),6.9
Возвращение живых мертвецов,Ужасы,Фантастика,Кровавые слэшеры,Классика (до 2000 года),6.9
Коробка,Ужасы,Драма,Сверхъестественные,Новинки (2020–2025),6.4
Паранормальное явление 2,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.8
Пауки 3D,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),3.9
Оно приходит ночью,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.4
Хостел,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.8
Близнецы-убийцы,Ужасы,Триллер,Психологические,Классика (до 2000 года),7.3
Бойся своих желаний,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),5.7
Кровавая месть,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),3.6
Гордость и предубеждение и зомби,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.7
Кокаин,Ужасы,Комедия,Кровавые слэшеры,Новинки (2020–2025),6.4
Фредди против Джейсона,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.6
Женщина в черном 2: Ангел смерти,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),5.9
Репортаж из преисподней,Ужасы,Триллер,Оккультные,Современное кино (2000–2020),7.3
Атака пауков,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),6.8
Капля,Ужасы,Фантастика,Психологические,Новинки (2020–2025),6.3
Не дыши,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.9
Омен 2: Дэмиен,Ужасы,Фэнтези,Оккультные,Классика (до 2000 года),6.4
Пионеры-герои,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),5.6
Поворот не туда 3,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),4.8
Одержимость Майкла Кинга,Ужасы,Триллер,Оккультные,Современное кино (2000–2020),5.7
Глубокое синее море 3,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),4.7
Мы призываем тьму,Ужасы,Комедия,Оккультные,Новинки (2020–2025),5.9
День мертвецов,Ужасы,Фантастика,Кровавые слэшеры,Классика (до 2000 года),6.9
Впусти меня,Ужасы,Драма,Сверхъестественные,Современное кино (2000–2020),7.5
Вход в пустоту,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),5.3
Преисподняя,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.4
Песнь дьявола,Ужасы,Детектив,Оккультные,Новинки (2020–2025),4.7
С вечера до полудня,Ужасы,Боевик (Экшен),Сверхъестественные,Классика (до 2000 года),7.5
Фобос. Клуб страха,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.1
Монстро,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),4.6
100 футов,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.7
Оно приходит за тобой,Ужасы,Фантастика,Психологические,Современное кино (2000–2020),6.2
Правда или действие,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.5
Антихрист,Ужасы,Драма,Психологические,Современное кино (2000–2020),6.3
В чужой шкуре,Ужасы,Комедия,Кровавые слэшеры,Новинки (2020–2025),6.5
Я – кукла,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.9
Карантин 2: Терминал,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),5.9
Демоны Деборы Логан,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.3
Кровавая леди Батори,Ужасы,Исторический,Кровавые слэшеры,Современное кино (2000–2020),6.6
День полнолуния,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),3.8
Пила 3,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.5
Невинные,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),6.7
Хэллоуин,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),7.0
Я плюю на ваши могилы,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),6.8
Мученицы,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.9
Кошмар на улице Вязов 4: Повелитель сна,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.6
Семь пар нечистых,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),5.9
Зеленый ад,Ужасы,Приключения,Сверхъестественные,Новинки (2020–2025),4.9
Глубже!,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.9
Демоны Джун,Ужасы,Приключения,Сверхъестественные,Новинки (2020–2025),5.9
Грейсфилд,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),3.9
Человек у окна,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.9
Изгоняющий дьявола,Ужасы,Триллер,Оккультные,Классика (до 2000 года),7.7
Затащи меня в Ад,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.9
Реверс 666,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),5.4
Вий,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),7.0
2016: Конец ночи,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),5.9
Седьмой спутник,Ужасы,Детектив,Оккультные,Новинки (2020–2025),5.8
Омен III: Последний конфликт,Ужасы,Фэнтези,Оккультные,Классика (до 2000 года),6.6
Кутис,Ужасы,Комедия,Кровавые слэшеры,Современное кино (2000–2020),5.4
Мэнди,Ужасы,Боевик (Экшен),Оккультные,Современное кино (2000–2020),6.9
Кровавая графиня — Батори,Ужасы,Исторический,Кровавые слэшеры,Современное кино (2000–2020),5.9
Ужас Амитивилля,Ужасы,Драма,Сверхъестественные,Классика (до 2000 года),6.6
Мы — монстры,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.3
30 дней ночи,Ужасы,Боевик (Экшен),Сверхъестественные,Современное кино (2000–2020),6.8
Крик в общаге,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.6
Клаустрофобы,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.4
Грэбберсы,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.8
Рога,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.6
Колдовство. Новый ритуал,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),5.4
Паранормальное явление: метка дьявола,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.3
Замерзшие,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.8
Воображариум,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.3
Палата,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.6
Дама Пик,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),4.7
Мгла,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.9
Морские паразиты,Ужасы,Фантастика,Кровавые слэшеры,Классика (до 2000 года),6.5
Кошмар на улице Вязов 3: Воины сна,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.7
Клык,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.1
Няня,Ужасы,Комедия,Оккультные,Современное кино (2000–2020),6.6
Девушка моих кошмаров,Ужасы,Фантастика,Психологические,Новинки (2020–2025),5.9
Фантомы,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),5.9
Капкан,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),6.1
Последние девушки,Ужасы,Комедия,Кровавые слэшеры,Современное кино (2000–2020),6.8
Топор. 1944,Ужасы,Боевик (Экшен),Кровавые слэшеры,Классика (до 2000 года),5.6
Ужастики 2: Беспокойный Хэллоуин,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.5
Адский бункер: Восстание спецназа,Ужасы,Боевик (Экшен),Сверхъестественные,Новинки (2020–2025),3.7
Кемпiр,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.7
Злая шутка,Ужасы,Комедия,Кровавые слэшеры,Новинки (2020–2025),5.5
Призрак дома на холме,Ужасы,Драма,Сверхъестественные,Современное кино (2000–2020),7.9
Техасская резня бензопилой: Начало,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.9
Топь,Ужасы,Триллер,Психологические,Новинки (2020–2025),6.1
Паршивая овца,Ужасы,Комедия,Кровавые слэшеры,Современное кино (2000–2020),6.8
Приют,Ужасы,Драма,Сверхъестественные,Современное кино (2000–2020),7.5
Синяя бездна 2,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),3.6
Зеркала 2,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.1
